
7	200901
25	200902
31	200903
23	200904
20	200905
54	200906
65	200907
44	200908
28	200909
89	200910
90	200911
93	200912
91	201001
84	201002
76	201003
83	201004
93	201005
48	201006


Found 1050 items
com.twitter	20090709	        9795149	         9.3 MB
com.twitter	20090710	       11123078	        10.6 MB
com.twitter	20090711	       14503559	        13.8 MB
com.twitter	20090712	       10333775	         9.9 MB
com.twitter	20090713	       12063206	        11.5 MB
com.twitter	20090714	       10966544	        10.5 MB
com.twitter	20090715	       11212532	        10.7 MB
com.twitter	20090716	        8592873	         8.2 MB
com.twitter	20090717	        7910504	         7.5 MB
com.twitter	20090718	        5747967	         5.5 MB
com.twitter	20090731	       16578101	        15.8 MB
com.twitter	20090801	       69201793	        66.0 MB
com.twitter	20090802	       66068756	        63.0 MB
com.twitter	20090803	       44515793	        42.5 MB
com.twitter	20090804	       27631735	        26.4 MB
com.twitter	20090805	       26380241	        25.2 MB
com.twitter	20090806	       19567863	        18.7 MB
com.twitter	20090807	         822032	       802.8 KB
com.twitter	20090917	         391036	       381.9 KB
com.twitter	20090928	      405614760	       386.8 MB
com.twitter	20090929	      122053718	       116.4 MB
com.twitter	20090930	      387799015	       369.8 MB
com.twitter	20091001	      319790805	       305.0 MB
com.twitter	20091002	      372423420	       355.2 MB
com.twitter	20091003	      413445335	       394.3 MB
com.twitter	20091005	      314861491	       300.3 MB
com.twitter	20091006	      330856929	       315.5 MB
com.twitter	20091007	      279730863	       266.8 MB
com.twitter	20091008	      297222489	       283.5 MB
com.twitter	20091009	      282345271	       269.3 MB
com.twitter	20091010	      336690500	       321.1 MB
com.twitter	20091011	      327620894	       312.4 MB
com.twitter	20091012	      240795403	       229.6 MB
com.twitter	20091013	      262828820	       250.7 MB
com.twitter	20091014	      289090664	       275.7 MB
com.twitter	20091015	      491237769	       468.5 MB
com.twitter	20091016	      336703254	       321.1 MB
com.twitter	20091017	      342423990	       326.6 MB
com.twitter	20091018	      343027585	       327.1 MB
com.twitter	20091019	      262513665	       250.4 MB
com.twitter	20091020	      174271856	       166.2 MB
com.twitter	20091021	      182148539	       173.7 MB
com.twitter	20091022	       27341844	        26.1 MB
com.twitter	20091026	      101983773	        97.3 MB
com.twitter	20091027	      271909808	       259.3 MB
com.twitter	20091028	      342955811	       327.1 MB
com.twitter	20091029	      310342332	       296.0 MB
com.twitter	20091030	      340754846	       325.0 MB
com.twitter	20091031	      327507061	       312.3 MB
com.twitter	20091101	      387619888	       369.7 MB
com.twitter	20091102	      340039626	       324.3 MB
com.twitter	20091103	      328062138	       312.9 MB
com.twitter	20091104	      362177964	       345.4 MB
com.twitter	20091105	      333148598	       317.7 MB
com.twitter	20091106	      325310402	       310.2 MB
com.twitter	20091107	      466493551	       444.9 MB
com.twitter	20091108	      329993833	       314.7 MB
com.twitter	20091109	      233439101	       222.6 MB
com.twitter	20091110	      170291624	       162.4 MB
com.twitter	20091111	      129517032	       123.5 MB
com.twitter	20091112	      123439654	       117.7 MB
com.twitter	20091113	      109072188	       104.0 MB
com.twitter	20091114	       93103105	        88.8 MB
com.twitter	20091115	       39491489	        37.7 MB
com.twitter	20091116	       67141222	        64.0 MB
com.twitter	20091117	      343813712	       327.9 MB
com.twitter	20091118	      357895022	       341.3 MB
com.twitter	20091119	      378266184	       360.7 MB
com.twitter	20091120	      293214872	       279.6 MB
com.twitter	20091121	      354130160	       337.7 MB
com.twitter	20091122	      412750147	       393.6 MB
com.twitter	20091123	      339843385	       324.1 MB
com.twitter	20091124	      335886279	       320.3 MB
com.twitter	20091125	      312250473	       297.8 MB
com.twitter	20091126	      339874810	       324.1 MB
com.twitter	20091127	      513576665	       489.8 MB
com.twitter	20091128	      580847617	       553.9 MB
com.twitter	20091129	      533446552	       508.7 MB
com.twitter	20091130	      461780921	       440.4 MB
com.twitter	20091201	      420018969	       400.6 MB
com.twitter	20091202	      381948994	       364.3 MB
com.twitter	20091203	      397962238	       379.5 MB
com.twitter	20091204	      365452843	       348.5 MB
com.twitter	20091205	      459373101	       438.1 MB
com.twitter	20091206	      436701073	       416.5 MB
com.twitter	20091207	      354740836	       338.3 MB
com.twitter	20091208	      217380638	       207.3 MB
com.twitter	20091209	      197812345	       188.6 MB
com.twitter	20091210	      221498682	       211.2 MB
com.twitter	20091211	      281980711	       268.9 MB
com.twitter	20091212	      254719198	       242.9 MB
com.twitter	20091213	      222538681	       212.2 MB
com.twitter	20091214	      199676929	       190.4 MB
com.twitter	20091215	      203517008	       194.1 MB
com.twitter	20091216	      278648272	       265.7 MB
com.twitter	20091217	      266704889	       254.3 MB
com.twitter	20091218	      211104399	       201.3 MB
com.twitter	20091219	      276394084	       263.6 MB
com.twitter	20091220	      263062895	       250.9 MB
com.twitter	20091221	      131248275	       125.2 MB
com.twitter	20091222	      504762812	       481.4 MB
com.twitter	20091223	      758138312	       723.0 MB
com.twitter	20091224	      808740664	       771.3 MB
com.twitter	20091225	      867610203	       827.4 MB
com.twitter	20091226	      859078922	       819.3 MB
com.twitter	20091227	      804373139	       767.1 MB
com.twitter	20091228	      707080046	       674.3 MB
com.twitter	20091229	      656804064	       626.4 MB
com.twitter	20091230	      553834335	       528.2 MB
com.twitter	20091231	      593336577	       565.8 MB
com.twitter	20100101	      752351144	       717.5 MB
com.twitter	20100102	      726511281	       692.9 MB
com.twitter	20100103	      397095377	       378.7 MB
com.twitter	20100104	      269092326	       256.6 MB
com.twitter	20100105	      252628306	       240.9 MB
com.twitter	20100106	      156193524	       149.0 MB
com.twitter	20100107	      568584624	       542.2 MB
com.twitter	20100108	      691462225	       659.4 MB
com.twitter	20100109	      895643432	       854.2 MB
com.twitter	20100110	      889033451	       847.8 MB
com.twitter	20100111	      764975138	       729.5 MB
com.twitter	20100112	      732186217	       698.3 MB
com.twitter	20100113	      700579499	       668.1 MB
com.twitter	20100114	      687332648	       655.5 MB
com.twitter	20100115	      709137327	       676.3 MB
com.twitter	20100116	      799107884	       762.1 MB
com.twitter	20100117	      769279284	       733.6 MB
com.twitter	20100118	      635579811	       606.1 MB
com.twitter	20100119	      598371080	       570.7 MB
com.twitter	20100120	      127181875	       121.3 MB
com.twitter	20100121	      148261317	       141.4 MB
com.twitter	20100122	      175585868	       167.5 MB
com.twitter	20100123	      185434650	       176.8 MB
com.twitter	20100124	      192030907	       183.1 MB
com.twitter	20100125	      460119547	       438.8 MB
com.twitter	20100126	      439324558	       419.0 MB
com.twitter	20100127	      434717139	       414.6 MB
com.twitter	20100128	      441158802	       420.7 MB
com.twitter	20100129	      455215353	       434.1 MB
com.twitter	20100130	      537540470	       512.6 MB
com.twitter	20100131	      293968302	       280.4 MB
com.twitter	20100201	      156718540	       149.5 MB
com.twitter	20100202	      236598423	       225.6 MB
com.twitter	20100203	      237804872	       226.8 MB
com.twitter	20100204	      221787726	       211.5 MB
com.twitter	20100205	      233803997	       223.0 MB
com.twitter	20100206	      276004845	       263.2 MB
com.twitter	20100207	      993552549	       947.5 MB
com.twitter	20100208	     1003215829	       956.7 MB
com.twitter	20100209	      917639642	       875.1 MB
com.twitter	20100210	      632046234	       602.8 MB
com.twitter	20100211	      587006395	       559.8 MB
com.twitter	20100212	      602835032	       574.9 MB
com.twitter	20100213	      947810301	       903.9 MB
com.twitter	20100214	     1290852280	         1.2 GB
com.twitter	20100215	     1148888581	         1.1 GB
com.twitter	20100216	     1150600681	         1.1 GB
com.twitter	20100217	     1096077243	         1.0 GB
com.twitter	20100218	     1073153008	      1023.4 MB
com.twitter	20100219	      992172301	       946.2 MB
com.twitter	20100220	     1113879563	         1.0 GB
com.twitter	20100221	     1018215832	       971.0 MB
com.twitter	20100222	      881032979	       840.2 MB
com.twitter	20100223	      785380683	       749.0 MB
com.twitter	20100224	      851168597	       811.7 MB
com.twitter	20100225	      808171787	       770.7 MB
com.twitter	20100226	      781735677	       745.5 MB
com.twitter	20100227	      962777720	       918.2 MB
com.twitter	20100228	      886762553	       845.7 MB
com.twitter	20100301	      678830128	       647.4 MB
com.twitter	20100302	      661671895	       631.0 MB
com.twitter	20100303	      597460474	       569.8 MB
com.twitter	20100304	      802937023	       765.7 MB
com.twitter	20100305	      779159594	       743.1 MB
com.twitter	20100306	     1028796767	       981.1 MB
com.twitter	20100307	      890932837	       849.7 MB
com.twitter	20100308	      719376490	       686.1 MB
com.twitter	20100309	      679778543	       648.3 MB
com.twitter	20100310	      723909130	       690.4 MB
com.twitter	20100311	      654897184	       624.6 MB
com.twitter	20100312	      625481972	       596.5 MB
com.twitter	20100313	      776744589	       740.8 MB
com.twitter	20100314	      763299930	       727.9 MB
com.twitter	20100315	      509086294	       485.5 MB
com.twitter	20100316	      260862976	       248.8 MB
com.twitter	20100317	      315554882	       300.9 MB
com.twitter	20100318	      382143332	       364.4 MB
com.twitter	20100319	      423527972	       403.9 MB
com.twitter	20100320	      493844066	       471.0 MB
com.twitter	20100321	      462732088	       441.3 MB
com.twitter	20100322	      355972229	       339.5 MB
com.twitter	20100323	      352899277	       336.6 MB
com.twitter	20100324	      370975140	       353.8 MB
com.twitter	20100325	      376816743	       359.4 MB
com.twitter	20100326	      391906735	       373.8 MB
com.twitter	20100327	      434900598	       414.8 MB
com.twitter	20100328	      437172374	       416.9 MB
com.twitter	20100329	      361181959	       344.4 MB
com.twitter	20100330	      334947032	       319.4 MB
com.twitter	20100331	      316904705	       302.2 MB
com.twitter	20100401	      341701041	       325.9 MB
com.twitter	20100402	      392483236	       374.3 MB
com.twitter	20100403	      451404512	       430.5 MB
com.twitter	20100404	      424922699	       405.2 MB
com.twitter	20100405	      347524140	       331.4 MB
com.twitter	20100406	      274956883	       262.2 MB
com.twitter	20100407	      284688934	       271.5 MB
com.twitter	20100408	      294823499	       281.2 MB
com.twitter	20100409	      298918998	       285.1 MB
com.twitter	20100410	      888958722	       847.8 MB
com.twitter	20100411	     1015599043	       968.6 MB
com.twitter	20100412	      751892042	       717.1 MB
com.twitter	20100413	      817371587	       779.5 MB
com.twitter	20100414	      863254168	       823.3 MB
com.twitter	20100415	      801754488	       764.6 MB
com.twitter	20100416	      732285676	       698.4 MB
com.twitter	20100417	     1046522664	       998.0 MB
com.twitter	20100418	      947326963	       903.4 MB
com.twitter	20100419	      711635219	       678.7 MB
com.twitter	20100420	      743571821	       709.1 MB
com.twitter	20100421	      755202744	       720.2 MB
com.twitter	20100422	      370143946	       353.0 MB
com.twitter	20100423	      242738165	       231.5 MB
com.twitter	20100424	      281385734	       268.4 MB
com.twitter	20100425	      249909060	       238.3 MB
com.twitter	20100426	      194865663	       185.8 MB
com.twitter	20100427	      157199919	       149.9 MB
com.twitter	20100428	      102278050	        97.5 MB
com.twitter	20100430	      144694566	       138.0 MB
com.twitter	20100501	      762251163	       726.9 MB
com.twitter	20100502	      833579295	       795.0 MB
com.twitter	20100503	      633509841	       604.2 MB
com.twitter	20100504	      426539196	       406.8 MB
com.twitter	20100505	      519320938	       495.3 MB
com.twitter	20100506	      480738535	       458.5 MB
com.twitter	20100507	      436993365	       416.7 MB
com.twitter	20100508	      496611088	       473.6 MB
com.twitter	20100509	      495084428	       472.1 MB
com.twitter	20100510	      357997705	       341.4 MB
com.twitter	20100511	      345172252	       329.2 MB
com.twitter	20100512	      367606897	       350.6 MB
com.twitter	20100513	      329968536	       314.7 MB
com.twitter	20100514	      382923250	       365.2 MB
com.twitter	20100515	      514515472	       490.7 MB
com.twitter	20100516	      478585544	       456.4 MB
com.twitter	20100517	      475452828	       453.4 MB
com.twitter	20100518	      477505033	       455.4 MB
com.twitter	20100519	      499833611	       476.7 MB
com.twitter	20100520	      541751577	       516.7 MB
com.twitter	20100521	      632322984	       603.0 MB
com.twitter	20100522	      589992803	       562.7 MB
com.twitter	20100523	      580160365	       553.3 MB
com.twitter	20100524	      498780006	       475.7 MB
com.twitter	20100525	      469128711	       447.4 MB
com.twitter	20100526	      433313844	       413.2 MB
com.twitter	20100527	      442927808	       422.4 MB
com.twitter	20100528	      537846340	       512.9 MB
com.twitter	20100529	      581840397	       554.9 MB
com.twitter	20100530	      553597731	       528.0 MB
com.twitter	20100531	      527421693	       503.0 MB
com.twitter	20100601	      522543164	       498.3 MB
com.twitter	20100602	      500719222	       477.5 MB
com.twitter	20100603	      564194171	       538.1 MB
com.twitter	20100604	      557235616	       531.4 MB
com.twitter	20100605	      595731446	       568.1 MB
com.twitter	20100606	      376358935	       358.9 MB
com.twitter	20100607	      397584683	       379.2 MB
com.twitter	20100608	      607390955	       579.3 MB
com.twitter	20100609	      455378333	       434.3 MB
com.twitter	20100610	      481595012	       459.3 MB
com.twitter	20100611	      611353451	       583.0 MB
com.twitter	20100612	      724870172	       691.3 MB
com.twitter	20100613	      692355830	       660.3 MB
com.twitter	20100614	      610140817	       581.9 MB
com.twitter	20100615	      480528402	       458.3 MB
com.twitter	20100616	      611284303	       583.0 MB
com.twitter	20100617	      610668730	       582.4 MB
com.twitter	20100618	      457131269	       436.0 MB
com.twitter.search	20090717	      305105230	       291.0 MB
com.twitter.search	20090718	      483207398	       460.8 MB
com.twitter.search	20090719	      620438868	       591.7 MB
com.twitter.search	20090720	      354420922	       338.0 MB
com.twitter.search	20090721	      286892719	       273.6 MB
com.twitter.search	20090722	      282201064	       269.1 MB
com.twitter.search	20090723	       32882473	        31.4 MB
com.twitter.search	20090724	      453055365	       432.1 MB
com.twitter.search	20090725	      559962127	       534.0 MB
com.twitter.search	20090726	      572068069	       545.6 MB
com.twitter.search	20090727	      565086187	       538.9 MB
com.twitter.search	20090728	      594560348	       567.0 MB
com.twitter.search	20090729	      567309336	       541.0 MB
com.twitter.search	20090730	      684383133	       652.7 MB
com.twitter.search	20090731	      583751718	       556.7 MB
com.twitter.search	20090801	      599869545	       572.1 MB
com.twitter.search	20090802	      588461206	       561.2 MB
com.twitter.search	20090803	      621094588	       592.3 MB
com.twitter.search	20090804	      612630601	       584.3 MB
com.twitter.search	20090805	      661057412	       630.4 MB
com.twitter.search	20090806	      266274710	       253.9 MB
com.twitter.search	20090807	       76019102	        72.5 MB
com.twitter.search	20090808	      414705579	       395.5 MB
com.twitter.search	20090809	      560943550	       535.0 MB
com.twitter.search	20090810	      664917284	       634.1 MB
com.twitter.search	20090811	      723563179	       690.0 MB
com.twitter.search	20090812	      665130896	       634.3 MB
com.twitter.search	20090813	      384351372	       366.5 MB
com.twitter.search	20090929	        7839780	         7.5 MB
com.twitter.search	20090930	      360705846	       344.0 MB
com.twitter.search	20091001	      398081475	       379.6 MB
com.twitter.search	20091002	      535437808	       510.6 MB
com.twitter.search	20091003	      301056917	       287.1 MB
com.twitter.search	20091004	      324557326	       309.5 MB
com.twitter.search	20091005	      416170859	       396.9 MB
com.twitter.search	20091006	      558054860	       532.2 MB
com.twitter.search	20091007	      710986781	       678.0 MB
com.twitter.search	20091008	      697137103	       664.8 MB
com.twitter.search	20091009	      689716821	       657.8 MB
com.twitter.search	20091010	      726124874	       692.5 MB
com.twitter.search	20091011	      497942468	       474.9 MB
com.twitter.search	20091012	      708924936	       676.1 MB
com.twitter.search	20091013	      707525530	       674.7 MB
com.twitter.search	20091014	      708994612	       676.1 MB
com.twitter.search	20091015	      701715827	       669.2 MB
com.twitter.search	20091016	      713165662	       680.1 MB
com.twitter.search	20091017	      706269551	       673.6 MB
com.twitter.search	20091018	      601272119	       573.4 MB
com.twitter.search	20091019	      715621814	       682.5 MB
com.twitter.search	20091020	      714664850	       681.6 MB
com.twitter.search	20091021	      723492846	       690.0 MB
com.twitter.search	20091022	      570413424	       544.0 MB
com.twitter.search	20091023	      576238041	       549.5 MB
com.twitter.search	20091024	      382344151	       364.6 MB
com.twitter.search	20091025	      678423409	       647.0 MB
com.twitter.search	20091026	      690440399	       658.5 MB
com.twitter.search	20091027	      337757484	       322.1 MB
com.twitter.search	20091028	      381138030	       363.5 MB
com.twitter.search	20091029	      537897958	       513.0 MB
com.twitter.search	20091030	      645598349	       615.7 MB
com.twitter.search	20091031	      646457948	       616.5 MB
com.twitter.search	20091101	      667001590	       636.1 MB
com.twitter.search	20091102	      653618464	       623.3 MB
com.twitter.search	20091103	      643036768	       613.2 MB
com.twitter.search	20091104	      648522787	       618.5 MB
com.twitter.search	20091105	      636309530	       606.8 MB
com.twitter.search	20091106	      638836655	       609.2 MB
com.twitter.search	20091107	      650948211	       620.8 MB
com.twitter.search	20091108	      668778627	       637.8 MB
com.twitter.search	20091109	      657558952	       627.1 MB
com.twitter.search	20091110	      584801097	       557.7 MB
com.twitter.search	20091111	      702659465	       670.1 MB
com.twitter.search	20091112	      629992389	       600.8 MB
com.twitter.search	20091113	      681749367	       650.2 MB
com.twitter.search	20091114	      682873530	       651.2 MB
com.twitter.search	20091115	      684931710	       653.2 MB
com.twitter.search	20091116	      601319679	       573.5 MB
com.twitter.search	20091117	      657802462	       627.3 MB
com.twitter.search	20091118	      603781944	       575.8 MB
com.twitter.search	20091119	      793080295	       756.3 MB
com.twitter.search	20091120	      941844435	       898.2 MB
com.twitter.search	20091121	     1008143402	       961.4 MB
com.twitter.search	20091122	      730033381	       696.2 MB
com.twitter.search	20091123	      609495887	       581.3 MB
com.twitter.search	20091124	      645018543	       615.1 MB
com.twitter.search	20091125	      721725889	       688.3 MB
com.twitter.search	20091126	      822122563	       784.0 MB
com.twitter.search	20091127	     1007976761	       961.3 MB
com.twitter.search	20091128	      966062979	       921.3 MB
com.twitter.search	20091129	     1001226986	       954.8 MB
com.twitter.search	20091130	      908466402	       866.4 MB
com.twitter.search	20091201	      981569063	       936.1 MB
com.twitter.search	20091202	     1044739769	       996.3 MB
com.twitter.search	20091203	     1019693335	       972.5 MB
com.twitter.search	20091204	     1003584883	       957.1 MB
com.twitter.search	20091205	     1056931258	      1008.0 MB
com.twitter.search	20091206	     1078031756	         1.0 GB
com.twitter.search	20091207	      985224261	       939.6 MB
com.twitter.search	20091208	     1018865461	       971.7 MB
com.twitter.search	20091209	     1020778487	       973.5 MB
com.twitter.search	20091210	      968111825	       923.3 MB
com.twitter.search	20091211	     1038326483	       990.2 MB
com.twitter.search	20091212	     1011782993	       964.9 MB
com.twitter.search	20091213	      755087600	       720.1 MB
com.twitter.search	20091214	      664669848	       633.9 MB
com.twitter.search	20091215	      707616278	       674.8 MB
com.twitter.search	20091216	     1194357585	         1.1 GB
com.twitter.search	20091217	     1392109359	         1.3 GB
com.twitter.search	20091218	     1240181914	         1.2 GB
com.twitter.search	20091219	     1348401375	         1.3 GB
com.twitter.search	20091220	     1326226672	         1.2 GB
com.twitter.search	20091221	      989908428	       944.1 MB
com.twitter.search	20091222	      964302175	       919.6 MB
com.twitter.search	20091223	     1043702685	       995.4 MB
com.twitter.search	20091224	     1017527098	       970.4 MB
com.twitter.search	20091225	      997520146	       951.3 MB
com.twitter.search	20091226	     1024268786	       976.8 MB
com.twitter.search	20091227	     1034089011	       986.2 MB
com.twitter.search	20091228	     1021227299	       973.9 MB
com.twitter.search	20091229	      759025839	       723.9 MB
com.twitter.search	20091230	      694350546	       662.2 MB
com.twitter.search	20091231	      805912213	       768.6 MB
com.twitter.search	20100101	     4940619506	         4.6 GB
com.twitter.search	20100102	     5396425142	         5.0 GB
com.twitter.search	20100103	     3119834018	         2.9 GB
com.twitter.search	20100104	     2326903667	         2.2 GB
com.twitter.search	20100105	     2294306132	         2.1 GB
com.twitter.search	20100106	       48525671	        46.3 MB
com.twitter.search	20100107	     1231921174	         1.1 GB
com.twitter.search	20100108	      630349233	       601.1 MB
com.twitter.search	20100109	      676078246	       644.8 MB
com.twitter.search	20100110	      646953945	       617.0 MB
com.twitter.search	20100111	      586551361	       559.4 MB
com.twitter.search	20100112	      643775964	       614.0 MB
com.twitter.search	20100113	      610743113	       582.5 MB
com.twitter.search	20100114	      641795531	       612.1 MB
com.twitter.search	20100115	      618362946	       589.7 MB
com.twitter.search	20100116	      599730457	       571.9 MB
com.twitter.search	20100117	      602237201	       574.3 MB
com.twitter.search	20100118	      552126418	       526.5 MB
com.twitter.search	20100119	      609240362	       581.0 MB
com.twitter.search	20100120	      591598434	       564.2 MB
com.twitter.search	20100121	      627904644	       598.8 MB
com.twitter.search	20100122	      594712969	       567.2 MB
com.twitter.search	20100123	      615473715	       587.0 MB
com.twitter.search	20100124	      389803914	       371.7 MB
com.twitter.search	20100125	      535770726	       511.0 MB
com.twitter.search	20100126	      596862359	       569.2 MB
com.twitter.search	20100127	      583683851	       556.6 MB
com.twitter.search	20100128	      604553154	       576.5 MB
com.twitter.search	20100129	      589913350	       562.6 MB
com.twitter.search	20100130	      542218103	       517.1 MB
com.twitter.search	20100131	      451436809	       430.5 MB
com.twitter.search	20100201	      587734676	       560.5 MB
com.twitter.search	20100202	      542809730	       517.7 MB
com.twitter.search	20100203	      580166170	       553.3 MB
com.twitter.search	20100204	      567079052	       540.8 MB
com.twitter.search	20100205	      331512781	       316.2 MB
com.twitter.search	20100206	      273382816	       260.7 MB
com.twitter.search	20100207	      252468523	       240.8 MB
com.twitter.search	20100208	      249909497	       238.3 MB
com.twitter.search	20100209	      253991320	       242.2 MB
