6	55
0.01	69
12	82
12	86
13	83
11	88
10	90
7	25
12	44
12	44
8	53
25	99
10	68
0	100
8	75
8	42
16	45
19	97
20	87
21	94
0	80
17	59
21	87
31	85
5	83
14	81
19	77
13	49
30	90
18	90
18	57
9	30
10	49
16	76
20	66
14	17
11	79
8	59
5	30
15	19
11	70
11	32
6	74
6	28
7	78
3	81
15	31
13	78
10	15
0	37
8	92
29	8
18	59
16	48
6	28
29	84
10	15
5	30
12	44
3	33
19	74
7	45
15	90
10	15
12	44
12	69
9	61
5	30
0.01	41
8	66
10	87
7	71
7	68
7	25
36	90
25	78
8	66
12	42
9	18
10	15
8	66
11	49
14	93
20	43
8	22
8	66
17	43
10	95
8	66
11	12
0	37
12	62
6	57
24	56
6	28
12	44
8	91
0.01	41
21	77
11	88
9	18
8	92
0	97
9	75
19	38
22	45
3	52
8	22
11	6
11	40
9	50
3	33
8	22
6	28
3	33
12	69
21	52
6	47
8	66
22	41
8	64
11	24
10	56
14	64
10	15
6	28
0	18
9	9
3	33
20	57
12	69
0.01	41
6	95
13	41
8	66
21	48
3	33
20	64
10	87
14	36
8	66
17	68
11	12
22	50
9	60
13	81
10	87
5	30
5	15
10	56
12	44
22	66
23	69
24	86
10	56
20	89
11	51
5	74
24	73
30	94
17	70
10	43
21	17
10	99
8	66
17	85
17	73
7	35
7	55
12	44
13	70
0	42
7	71
11	72
31	88
8	33
7	79
10	87
5	59
31	52
12	72
23	50
3	76
10	72
15	76
7	94
6	70
13	41
11	92
32	89
10	77
10	72
25	86
9	90
10	95
8	66
10	95
6	28
6	28
25	92
21	63
17	94
9	18
10	15
0	85
8	80
20	75
19	60
10	56
6	28
3	33
30	86
23	54
6	74
18	81
9	18
14	34
5	39
15	61
3	33
11	70
16	62
0	56
15	58
23	71
13	8
5	50
7	35
12	44
24	99
5	30
26	70
10	56
13	64
8	11
7	25
12	76
10	56
15	58
17	47
17	43
9	75
13	81
16	73
3	81
12	59
0	18
5	30
14	50
22	23
14	78
10	48
11	63
10	28
12	76
20	57
7	94
10	56
16	75
10	15
12	62
5	30
0	85
11	48
0	37
24	19
6	28
8	80
15	89
7	12
5	30
17	56
5	74
13	41
14	46
14	65
7	71
3	33
6	74
16	34
16	85
9	61
8	66
13	39
6	74
10	56
26	23
3	52
26	42
3	33
10	15
15	45
18	42
8	22
8	22
0	37
12	95
7	78
11	49
0	37
17	57
17	48
14	36
11	24
14	63
20	8
12	62
18	62
5	30
5	15
0.01	67
15	90
9	90
18	81
21	36
5	39
29	63
3	81
3	81
10	56
11	92
6	74
21	32
10	49
11	49
10	48
8	22
21	54
19	44
16	91
3	81
18	63
6	74
8	33
8	66
9	61
0.01	20
17	60
20	44
18	31
0	37
7	25
10	87
19	1
12	44
3	81
11	81
30	91
19	49
3	33
3	97
17	65
5	78
15	5
12	89
10	15
7	25
17	35
18	42
8	92
19	84
0	37
3	81
3	33
19	61
8	77
31	65
5	30
28	36
12	69
0	85
12	44
14	59
14	66
3	16
13	64
30	34
11	79
0	18
9	79
14	96
5	78
7	71
17	21
10	68
15	29
21	66
21	30
0	37
8	66
5	30
10	43
26	67
16	78
8	22
7	12
7	25
8	11
8	92
15	90
14	50
10	87
8	22
8	53
5	30
14	39
14	83
3	81
24	91
8	66
21	56
22	90
21	46
3	33
3	33
24	54
21	81
21	49
11	12
8	22
11	96
12	44
11	49
15	45
3	33
29	49
17	21
24	38
10	36
7	12
6	99
3	16
13	83
7	71
9	39
8	66
12	44
5	15
6	28
10	15
5	15
18	17
16	25
14	73
7	35
13	78
12	83
8	22
25	51
13	70
8	99
18	56
13	19
0	37
0	97
18	67
12	42
0	37
6	47
15	45
7	12
16	96
22	94
13	87
6	28
