21	0.4784988
21	0.30957067
25	1.0501063
16	0.0
20	0.52736956
13	0.1924534
3	0.0
17	0.16000041
21	0.20781733
7	0.20955944
31	0.8490459
12	0.0
26	0.23418534
13	0.13562162
19	0.21179894
8	0.0
13	0.0
11	0.32606143
3	0.14033376
22	0.14436014
10	0.0
7	0.0
15	0.49794373
5	0.0
3	0.25932583
13	0.0
13	0.6217315
8	0.1597107
8	0.0
10	0.14130381
13	0.8406364
14	0.0
11	0.0
13	0.29007226
10	0.62063605
11	0.22450158
17	0.16287558
8	0.0
15	0.23812628
13	0.0
21	0.42924893
22	0.17531654
8	0.1318806
17	0.13549301
15	0.13829064
22	0.22397402
0	0.0
10	0.13552177
15	0.0
10	0.15247327
11	0.0
28	0.19017011
5	0.0
0.01	0.0
0.01	0.0
16	0.22041963
11	0.1595424
8	0.65147066
0	0.0
6	0.0
6	0.13172236
18	0.13253298
23	0.31970277
15	0.0
10	0.1335213
18	0.36914155
18	0.32801792
12	0.4026559
5	0.0
13	0.0
21	0.26983184
16	0.47498095
32	0.21129633
5	0.13287854
17	0.13960683
16	0.14026543
6	0.0
12	0.21335898
17	0.28545186
15	0.14018494
15	0.13174593
6	0.0
12	0.16004884
9	0.0
17	0.607099
13	0.41292614
14	0.0
10	0.0
0.01	0.0
0	0.0
18	0.20516053
8	0.0
26	0.24109088
17	0.3917393
0.01	0.0
19	0.77265835
16	0.39938027
16	0.0
10	0.0
11	0.0
11	0.22609325
24	0.2382595
10	0.14498468
17	0.16949095
15	0.22548755
21	0.13619691
21	0.17663567
22	0.3510753
8	0.13709432
13	0.0
10	0.17490983
13	0.0
17	0.3047683
12	1.4285583
12	0.0
9	0.0
32	0.16217113
25	0.15837106
10	0.13374782
16	0.13779156
13	0.14175601
19	0.0
20	0.60193497
12	0.2338169
13	0.13629425
12	0.0
14	0.22468016
0.01	0.0
21	0.17677654
10	0.0
17	0.21272711
11	0.14050151
8	0.15473053
17	0.1536727
20	0.29787737
13	0.22548817
6	0.13656473
9	0.16342704
26	0.3924823
5	0.13775629
11	0.4921125
17	0.14983611
20	0.19708863
21	0.22733831
7	0.0
11	0.31496453
17	0.26908603
17	0.14471838
8	0.0
16	0.7853541
10	0.16000026
18	0.13946582
16	0.39140153
17	0.368257
6	0.24569005
8	0.13538583
0.01	0.0
8	0.44736987
15	1.5142195
6	0.23593925
0.01	0.0
12	0.13490748
14	0.0
8	0.0
10	0.30177477
11	0.6369925
10	0.0
21	0.14424022
10	0.14090215
9	0.0
3	0.39788187
5	0.0
13	0.14505813
0	0.0
20	0.8390724
13	0.18427366
11	0.14165808
21	0.0
18	0.16807356
11	0.0
13	0.17279094
8	0.25425532
18	0.0
15	0.17386144
15	0.17546384
5	0.15083386
6	0.2708054
0.01	0.0
14	0.24865647
9	0.1315884
15	0.2702135
19	0.14293726
18	0.21798116
0.01	0.0
0	0.18456936
17	0.13701463
24	0.3551811
22	0.15899788
22	0.17623046
21	0.8899256
9	0.18251298
15	0.1433093
26	1.0670843
8	0.13629921
17	0.8408352
16	0.0
21	0.4538085
16	0.25424278
14	0.17843223
5	0.0
8	0.25776708
10	0.13639109
27	1.6130769
22	0.37640706
17	0.23825753
16	0.29209912
25	0.6669226
8	0.0
18	0.18674538
38	2.1928213
12	0.6659872
8	0.0
16	0.0
16	0.13503073
15	0.16873217
6	0.0
11	0.14264195
5	0.1345758
12	0.20644425
20	0.1329857
18	0.26714048
32	0.14893076
11	0.14221166
10	0.13690495
16	0.0
10	0.14300284
20	0.4184964
8	0.0
21	0.14221779
19	0.4854877
9	0.0
18	0.0
10	0.0
33	0.4250325
20	0.22400586
19	0.2966089
21	0.19324324
6	0.16895357
18	1.6729201
13	0.0
22	0.0
18	1.3598675
15	0.0
11	0.0
27	0.47258934
6	0.0
19	0.15654497
25	0.138396
0	0.13270184
17	0.86686134
19	0.13814667
10	0.0
13	0.0
8	0.0
12	0.13781574
10	0.1398571
13	0.0
12	0.0
13	0.14205499
0	0.0
20	0.18027942
23	0.3114615
14	0.0
5	0.0
11	0.13476467
20	0.34502265
14	0.14645065
6	0.1347395
10	0.0
26	0.6541949
0	0.0
21	0.13426691
0.01	0.0
10	0.0
12	0.0
20	0.20588848
26	0.2606215
9	0.1955901
29	1.2458079
17	0.26265535
16	0.18104473
18	0.18108828
10	0.15256692
21	0.2135163
11	0.15794133
10	0.13545984
8	0.1326055
13	0.140445
5	0.0
13	0.0
13	0.30245158
10	0.13713856
13	0.7783661
11	0.14272912
10	0.0
14	0.14421336
15	0.13743927
13	0.18873625
12	0.0
16	0.13426642
8	0.14355186
13	0.0
13	0.0
7	0.13242303
21	0.41323107
15	0.4447682
13	0.15110613
11	0.135871
10	0.0
11	0.13438426
6	0.0
6	0.0
14	0.21617061
20	0.40699542
16	0.3052813
26	1.5966994
28	0.13172325
6	0.0
18	0.14421616
11	0.0
11	0.0
16	0.23014171
21	0.44817042
25	0.21909451
14	0.13181439
18	0.15983512
17	0.21872476
8	0.0
18	0.17534448
15	0.15811566
17	0.19351108
7	0.14462906
15	0.52862424
0.01	0.15748884
10	0.0
14	0.0
13	0.0
21	1.1051584
5	0.13665533
13	0.0
5	0.14269324
6	0.0
20	0.73801094
14	0.0
20	0.53693545
8	0.0
11	0.13258576
14	0.42469245
13	0.17857
10	0.133445
16	0.2671252
26	0.13974002
6	0.0
9	0.0
3	0.0
10	0.13876027
3	0.14593138
33	1.3021568
20	0.2007439
13	0.13290922
19	0.47682717
15	0.0
7	0.14834306
10	0.13497713
8	0.15182103
11	0.3043323
16	0.2635252
12	0.16415805
15	0.0
18	0.225145
20	0.29341498
22	1.0783031
13	0.0
0.01	0.0
7	0.17374477
11	0.16387025
3	0.0
6	0.0
13	0.13453996
24	0.3845323
15	0.15089524
28	0.72561044
16	0.21786986
12	0.0
22	1.2435626
0	0.387232
21	0.34504208
15	0.22283764
5	0.0
7	0.1681793
15	0.28384554
16	0.13278148
14	0.0
14	0.14632182
13	0.0
18	0.33416414
3	0.0
6	0.0
26	0.4459194
5	0.34594977
16	0.13843456
12	0.1366221
11	0.0
15	0.1917985
17	0.16246875
5	0.0
11	0.18956853
16	0.13172965
13	0.1915508
5	0.32172355
22	0.24732089
9	0.15148
15	0.0
10	0.0
14	0.0
23	0.25774834
24	0.23100005
3	0.0
19	0.1766868
21	0.94575405
19	1.0628899
15	0.13274229
13	0.13371757
14	0.13182898
10	0.13157429
0.01	0.14337268
16	0.15073088
6	0.0
22	0.19735338
15	0.30975088
13	0.0
19	0.15326972
19	0.476156
21	0.51103956
29	0.8519998
0	0.15872216
15	0.0
6	0.48935142
3	0.0
13	0.1720532
30	0.15961455
16	0.13816106
5	0.0
10	0.15326664
7	0.13953696
19	0.0
8	0.1648658
8	0.17053764
6	0.0
21	0.38761014
15	0.153435
11	0.1524986
24	0.77954453
0	0.14018726
14	0.0
3	0.0
15	0.13832022
17	0.66211164
0.01	0.0
23	0.8927057
17	0.2904683
11	0.0
13	0.13920462
18	0.56657594
10	0.16407123
0.01	0.13226542
11	0.13587354
13	0.2402691
16	0.19645813
0.01	0.0
21	0.13405235
10	0.13848028
11	0.13520697
9	0.0
3	0.0
10	0.0
8	0.16130164
14	0.0
22	0.6849763
13	0.20734817
10	0.23347728
22	0.23381944
18	0.65147066
25	0.4890225
6	0.15998818
0.01	0.32526445
0.01	0.0
11	0.59095013
37	0.5370253
23	0.14095613
12	0.13622446
21	0.49853328
14	0.18460713
13	0.32560664
17	0.16798182
15	0.1409571
15	0.13449593
12	0.15307677
10	0.0
14	0.0
17	0.19293843
9	0.19780913
10	0.0
21	0.306792
13	0.14825988
0	0.0
10	0.15736565
16	0.19686162
23	0.26487607
11	0.17185533
14	0.0
24	1.3473009
13	0.13861267
16	0.22702478
10	0.15898372
14	0.0
18	0.18335634
29	0.22537044
18	0.15690151
24	0.13164812
13	0.35790017
16	0.0
19	0.0
7	0.0
15	0.14637391
15	0.280381
15	0.13877442
3	0.0
11	0.19229054
11	0.19591756
8	0.0
17	0.14331731
14	0.0
10	0.13793875
6	0.69662756
14	0.20699778
12	0.16473533
0	0.0
22	0.2823403
15	0.25694537
10	0.0
19	0.0
19	0.13602926
0.01	0.0
3	0.0
23	0.0
26	0.33035365
6	0.0
10	0.0
6	0.0
20	0.6232303
5	0.22668107
8	0.0
13	0.0
14	0.0
0.01	0.0
22	0.0
24	0.19989625
8	0.0
3	0.0
32	0.14541557
12	0.3707193
18	0.24208292
0	0.27418226
5	0.0
0	0.0
13	0.24380511
12	0.13181466
8	0.13242142
19	0.1596731
14	0.16434968
21	0.14228581
35	1.3451611
24	1.1603673
15	0.28223956
18	0.20718709
28	1.0004673
25	0.21096162
19	0.5020687
9	0.17914163
26	0.2718296
30	1.7441078
10	0.13185078
26	0.7513424
20	0.44213444
15	0.1808098
19	0.27221712
15	0.14897132
19	0.1539062
24	0.14022651
22	1.1234912
16	0.68538034
16	0.18005529
20	0.2181564
14	0.16644332
17	0.13643312
16	0.2064986
21	0.15665048
13	0.22478949
20	0.15449418
36	0.2848645
15	0.25691202
18	0.0
25	0.50379926
21	0.0
19	0.13629156
0	0.15654343
11	0.13381359
19	0.683815
13	0.13821928
14	0.1460617
8	0.0
18	1.3715501
21	0.30402306
11	0.0
13	0.0
12	0.1393071
10	0.13610573
10	0.17637828
23	0.39566216
0	0.13446748
18	0.33139282
14	0.15562752
19	0.17042394
17	0.15572241
18	0.5561616
23	0.7152781
14	0.13920455
9	0.13418752
10	0.14057146
23	0.5528681
15	0.32976303
27	1.4028674
21	0.99819744
7	0.13628615
31	1.2890373
23	0.8270523
7	0.17571428
25	0.28952006
13	0.18602632
30	2.1726832
6	0.0
12	0.0
20	1.0978173
17	0.16364028
8	0.13278972
16	0.13363661
24	0.22426428
19	0.73853165
13	0.2347777
19	0.34075975
6	0.0
14	0.14323524
8	0.0
13	0.1503901
0.01	0.0
17	0.20850256
12	0.24212123
16	0.13441426
12	0.0
43	3.4970224
15	0.5819749
16	0.15451641
18	0.3528827
14	0.26836434
10	0.0
22	0.33574373
21	0.54082525
0	0.13252777
14	0.1327706
24	1.0304263
22	0.24949779
8	0.0
5	0.0
12	0.0
12	0.23618475
17	0.40926817
8	0.0
44	0.29858786
17	0.6596964
12	0.13223207
10	0.0
14	0.0
10	0.14643121
12	0.16241279
18	0.16244657
11	0.0
12	0.14052898
3	0.0
17	0.14224195
14	0.17587124
18	0.43813658
21	0.17631452
20	0.20887525
9	0.2365084
28	0.6887672
10	0.0
20	0.28005075
12	0.0
16	0.16260658
13	0.15037394
0	0.0
25	0.86757296
10	0.13150719
22	0.34026986
16	0.14642026
14	0.13429475
13	0.0
42	0.53560644
17	1.3007945
12	0.0
25	1.035057
17	0.0
3	0.0
19	0.19757895
31	1.099313
17	0.17857668
3	0.13162622
17	0.2765754
18	0.3322165
13	0.0
13	0.24295154
17	0.17233156
10	0.0
13	0.1351391
10	0.0
12	0.1323876
8	0.0
13	0.18108657
0	0.13376565
11	0.0
11	0.24561606
24	1.1524148
23	0.44043592
22	1.165394
21	0.74450624
17	0.19555743
16	0.14523315
14	0.0
0.01	0.13276923
15	0.15685877
16	0.1500593
10	0.20817623
10	0.18110009
16	0.13144487
15	0.6547097
26	0.868752
14	0.15651384
11	0.0
8	0.0
17	0.13426605
13	0.14086893
16	0.3062976
14	0.0
19	0.41876715
10	0.0
12	0.0
21	0.0
13	0.14421946
20	1.1463313
24	0.75646484
27	0.14321485
6	0.16585685
7	0.0
14	0.15358388
8	0.15732498
11	0.20759188
11	0.0
8	0.15049313
12	0.14103606
