0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13145699,0.13146497,0.13151388,0.13151588,0.13151751,0.13161223,0.13161515,0.13161625,0.13163453,0.13164504,0.13167739,0.13170303,0.13173434,0.13190652,0.13192296,0.13206759,0.13210274,0.13234219,0.13234219,0.13234219,0.13235615,0.13242379,0.13252777,0.13257073,0.13268359,0.13270184,0.13284971,0.13289419,0.13290992,0.1329695,0.1329958,0.13300316,0.13302846,0.13312687,0.13319612,0.13324778,0.13327065,0.13329482,0.1334193,0.13363619,0.13368016,0.13371104,0.1337153,0.13376565,0.1338615,0.13398162,0.1340026,0.13400605,0.13402033,0.13415071,0.13431188,0.13432224,0.13441902,0.13446748,0.13448295,0.13464677,0.13467298,0.13496794,0.13500302,0.1350146,0.13503432,0.13520458,0.1352304,0.13523957,0.13527869,0.13529952,0.13530864,0.1354414,0.13554199,0.13570133,0.13581881,0.13582835,0.1358436,0.13604021,0.13616285,0.13636976,0.1364788,0.13650675,0.1366487,0.13671306,0.13675284,0.13678955,0.13704345,0.13734508,0.13739747,0.13750857,0.13751572,0.1375291,0.13761367,0.13766018,0.1377034,0.13791938,0.13799861,0.13817185,0.13827063,0.13828567,0.13859984,0.13896449,0.1391557,0.13945813,0.13946182,0.1394931,0.13980307,0.1400152,0.14018726,0.1404031,0.14065272,0.14065798,0.14086007,0.14087556,0.14160311,0.14206086,0.1420732,0.14220138,0.14224075,0.14226428,0.14248629,0.14263158,0.14271133,0.14295311,0.14353031,0.14384003,0.14395638,0.14441752,0.14454173,0.14478327,0.1448847,0.1451123,0.14519754,0.1453166,0.14566278,0.14591525,0.1461181,0.14627913,0.14628707,0.14680411,0.1468577,0.14771827,0.14807926,0.1484221,0.14861092,0.14862452,0.15074164,0.15255125,0.15256299,0.15301274,0.1535049,0.15415402,0.15447459,0.15499903,0.15531959,0.15564634,0.15566316,0.15654343,0.15696345,0.15872216,0.15924476,0.16095965,0.16207683,0.16393368,0.1643697,0.16537465,0.16572239,0.16755137,0.16815005,0.17169835,0.17215014,0.1729901,0.17705376,0.17806724,0.17815045,0.18456936,0.18685944,0.18730105,0.18852456,0.19363375,0.19379096,0.19431753,0.19503768,0.19650151,0.19750632,0.19905654,0.20077406,0.20150276,0.21221885,0.2179701,0.2179701,0.21804033,0.21968685,0.22032613,0.2219349,0.22238214,0.22276618,0.22889459,0.22909652,0.22978818,0.23003916,0.2300648,0.23028313,0.23032016,0.23119606,0.23462953,0.23522057,0.24909921,0.27418226,0.27418226,0.27418226,0.2748282,0.29143244,0.30137932,0.31840813,0.31870607,0.3222717,0.34878376,0.35082117,0.37402245,0.37447307,0.37780687,0.38032186,0.387232,0.4307081,0.4552422,0.5605029,0.65147066,0.65147066,0.65147066,0.65147066,0.65147066,0.65344137,0.6727632,0.69299763,0.7397139,1.1171944
0.01	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13147189,0.13147868,0.13149357,0.13150316,0.13150524,0.13152213,0.13167287,0.13168986,0.13169253,0.1317078,0.13172625,0.13174972,0.13175203,0.13176487,0.13180944,0.13184057,0.13185216,0.13187513,0.13189666,0.13200755,0.13223253,0.13226542,0.13226882,0.13234219,0.132423,0.13247307,0.13258311,0.13258989,0.13276923,0.13277832,0.13301274,0.13309616,0.13311762,0.13318415,0.13340393,0.13344942,0.13358916,0.13384622,0.13391289,0.13405475,0.1340737,0.13421835,0.13439079,0.13448139,0.13453412,0.1345731,0.13478087,0.13490191,0.13494053,0.13544911,0.13554735,0.13556956,0.1356632,0.13591541,0.13606404,0.1361384,0.13616158,0.13618234,0.13619566,0.13630053,0.13630489,0.13645703,0.13646472,0.13656405,0.13663024,0.1368184,0.13689002,0.13691022,0.1370429,0.13709049,0.1373348,0.13733771,0.13770355,0.13780864,0.13790679,0.13795477,0.13814653,0.13831669,0.13832627,0.1384537,0.13869646,0.13879366,0.13890998,0.13911049,0.13957225,0.13981584,0.13982043,0.14003757,0.1403476,0.1409786,0.14107148,0.14114214,0.1411626,0.14135192,0.1416841,0.14184444,0.14220737,0.14221816,0.14337268,0.14360107,0.14364816,0.14409499,0.14435147,0.14501794,0.14531252,0.14533204,0.14570083,0.14716086,0.14815126,0.14826144,0.14885548,0.14906959,0.14937556,0.15003769,0.15005845,0.1511371,0.15116382,0.1521133,0.1532641,0.15375869,0.1539818,0.15488116,0.15502675,0.15637302,0.15748884,0.15794052,0.15798189,0.15893784,0.16045463,0.16203631,0.16215742,0.16241589,0.16352087,0.16383837,0.16446383,0.16484445,0.16537488,0.16553181,0.16661097,0.16771427,0.16804765,0.16916163,0.17038569,0.17152418,0.1721449,0.17690893,0.17825125,0.17861898,0.18025082,0.18061994,0.18602802,0.18668844,0.18727252,0.19049385,0.19153266,0.19190854,0.19788243,0.20067117,0.20197429,0.207538,0.20778085,0.21016984,0.21103798,0.2179701,0.22095948,0.22361635,0.23239179,0.23464857,0.24298391,0.24865897,0.26245153,0.273313,0.2945929,0.29961815,0.30597264,0.3214082,0.32526445,0.35509172,0.39457384,0.40221167,0.4493992,0.4497296,0.50794005,0.55361813,0.5877894,0.65147066,0.65147066,0.65147066,0.7641227,0.9226716
3	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13141915,0.1314573,0.13147868,0.13151215,0.13151903,0.13152988,0.13153984,0.13159391,0.13162622,0.13170414,0.13184218,0.13188896,0.1321296,0.13214128,0.13225251,0.13254002,0.13261227,0.13279223,0.13279408,0.13297817,0.13298437,0.13307115,0.13318063,0.13334379,0.13335118,0.13347083,0.13348661,0.13353553,0.13357337,0.13362518,0.13368016,0.13371256,0.13381962,0.13387375,0.13388807,0.13401872,0.13403492,0.13405967,0.13409229,0.13410115,0.13413611,0.1341514,0.13416381,0.1342258,0.13427545,0.13429663,0.1343585,0.13435934,0.13440971,0.13447353,0.13453184,0.13465995,0.13479865,0.13484122,0.13486707,0.13500562,0.1350292,0.13525283,0.13549219,0.13552696,0.13559176,0.13565265,0.13566655,0.1358041,0.13587283,0.13621211,0.13629907,0.13641147,0.13654198,0.13661344,0.13669398,0.13678367,0.13714717,0.13745438,0.13781594,0.13804972,0.13821967,0.13824585,0.13847896,0.13871828,0.13872184,0.13873397,0.13907106,0.13908048,0.13908605,0.13917151,0.13943361,0.13947779,0.1395094,0.14003438,0.14022124,0.14028127,0.14033376,0.14072312,0.1411386,0.14151925,0.1415546,0.14160985,0.1417685,0.14184439,0.14197539,0.14235671,0.14239582,0.1430247,0.14314091,0.14318745,0.14326687,0.14375976,0.14385022,0.14399622,0.14403103,0.14409097,0.14440542,0.14449853,0.1446404,0.14521967,0.14593138,0.14612094,0.14640112,0.14643186,0.14678068,0.14681049,0.1469014,0.14693496,0.14778619,0.14785323,0.14808205,0.14881389,0.14918168,0.14930363,0.14936024,0.14951177,0.14970589,0.14994396,0.15002994,0.15024978,0.15040304,0.15144712,0.15201364,0.15230066,0.15368225,0.15386322,0.15412366,0.15464534,0.15557352,0.15574059,0.15587036,0.15617436,0.15658052,0.15768652,0.15775687,0.15859216,0.15938602,0.15975328,0.16113138,0.16344112,0.163461,0.1640552,0.16422376,0.16536774,0.16706258,0.16743703,0.1676481,0.16856685,0.1690116,0.16967198,0.17000258,0.17007911,0.17056762,0.17206185,0.17372225,0.17522454,0.17861898,0.17895871,0.17913057,0.18086055,0.187098,0.19199783,0.19204488,0.19577408,0.19663833,0.19714712,0.19839975,0.19949304,0.203385,0.20430958,0.21033439,0.2148831,0.2160599,0.2179701,0.22907357,0.23399681,0.24686295,0.24791396,0.25765878,0.25799218,0.25932583,0.26158723,0.2735043,0.27418226,0.27755594,0.2808635,0.2847902,0.29500967,0.29729033,0.30141062,0.3327965,0.34182563,0.35105315,0.38241532,0.39788187,0.4035857,0.47165263,0.65147066,0.65147066,0.65147066,0.65147066,0.65147066,0.65147066,0.65147066,0.65147066,0.65147066,0.65147066,0.65147066,0.7318099,0.7397139,0.75896776,0.7928044,1.1764152
5	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13143845,0.1314476,0.13149044,0.13149703,0.13150062,0.13150166,0.13160108,0.13161223,0.13169609,0.13178767,0.13181613,0.1318806,0.13188802,0.13210255,0.13223319,0.13234219,0.13238533,0.13246535,0.13247547,0.13252449,0.13261044,0.13264391,0.13281126,0.13287854,0.13289101,0.13290478,0.13318467,0.13328569,0.13334298,0.13337402,0.13339902,0.13356487,0.13360566,0.13370304,0.13387378,0.13388711,0.1339201,0.13404806,0.13409422,0.13414203,0.13418363,0.13427034,0.1343011,0.1343803,0.13439125,0.13441241,0.1345691,0.1345714,0.1345758,0.13464682,0.13482736,0.13500021,0.13500644,0.13504252,0.13507466,0.13514487,0.13519083,0.13539436,0.13559127,0.13564014,0.13582577,0.13595743,0.13604209,0.13627133,0.1362912,0.13632578,0.1363901,0.13639635,0.13645798,0.13652591,0.13659848,0.13665417,0.13665533,0.1369421,0.13707215,0.13717027,0.13732404,0.1375183,0.13761027,0.13772684,0.13775629,0.13796242,0.13824461,0.13833703,0.138371,0.13844901,0.13847879,0.13872631,0.13873239,0.13886999,0.13887602,0.13891794,0.13899031,0.1391609,0.13923602,0.13944203,0.1395287,0.13991497,0.13994525,0.140056,0.14009707,0.14038375,0.14059795,0.1406713,0.14087433,0.14095317,0.14114201,0.14131817,0.14135148,0.14148162,0.14188378,0.1420019,0.14217015,0.1422076,0.14230089,0.1426117,0.1426856,0.14269324,0.1426963,0.14291231,0.14354974,0.14366952,0.14375398,0.14402358,0.14409515,0.14413601,0.1441376,0.14432116,0.14435099,0.14465247,0.1447142,0.1458206,0.14625023,0.14651732,0.1468006,0.14697243,0.14701703,0.1470335,0.1471687,0.1473506,0.1475572,0.14812171,0.14815126,0.1482025,0.14822441,0.14828028,0.1486081,0.1486385,0.14872997,0.14918488,0.14931005,0.14947455,0.14960623,0.14966507,0.15031733,0.15041886,0.15080872,0.15083386,0.1514437,0.15163535,0.1516972,0.15183139,0.15267284,0.15271224,0.15293138,0.15325533,0.1537447,0.15399958,0.15473397,0.1547474,0.15476792,0.15498574,0.15594214,0.15617734,0.15625691,0.15647149,0.15770383,0.15776075,0.15801708,0.158595,0.15912145,0.15919471,0.15924631,0.15987845,0.16037372,0.16042979,0.16162956,0.1616695,0.16183934,0.16201614,0.16241705,0.16351429,0.16400321,0.16412942,0.16413967,0.16447851,0.16453579,0.16459303,0.16766937,0.16833572,0.16898556,0.17077553,0.17283438,0.17328255,0.17329656,0.17392612,0.17405874,0.17411675,0.17468655,0.17497593,0.17558327,0.17615809,0.18168017,0.18185663,0.18272929,0.18335247,0.18414475,0.18431395,0.18442963,0.18949568,0.1905734,0.19137529,0.19350502,0.19833198,0.199091,0.20113571,0.20125327,0.20400257,0.20448355,0.20524977,0.2179701,0.2186405,0.22063364,0.22253548,0.22259271,0.22455843,0.22588405,0.22668107,0.22845173,0.22855523,0.23973288,0.24019264,0.2402639,0.24116428,0.24682516,0.24964836,0.25221658,0.26469442,0.27418226,0.28625485,0.30063787,0.3017241,0.3051761,0.30717838,0.3116623,0.32172355,0.32969487,0.34594977,0.39083815,0.4558241,0.47005227,0.51227164,0.617054,0.65147066,0.65147066,0.65147066,0.65147066,0.65147066,0.6609399,0.72108454,0.7381677,0.7539628,0.7820886,1.8153392
