55	4
69	0
82	16
86	17
83	20
88	13
90	9
25	5
44	15
44	17
53	6
99	316
68	10
100	1
75	7
42	6
45	42
97	73
87	91
94	138
80	1
59	48
87	113
85	1229
83	3
81	25
77	84
49	22
90	1077
90	57
57	57
30	8
49	11
76	41
66	101
17	25
79	14
59	6
30	3
19	29
70	12
32	12
74	4
28	4
78	5
81	2
31	34
78	20
15	10
37	1
92	6
8	716
59	59
48	39
28	4
84	819
15	11
30	3
44	15
33	2
74	79
45	5
90	33
15	10
44	15
69	15
61	8
30	3
41	0
66	6
87	10
71	5
68	5
25	5
90	3554
78	299
66	6
42	17
18	8
15	10
66	7
49	12
93	27
43	93
22	6
66	6
43	53
95	11
66	7
12	12
37	1
62	17
57	4
56	229
28	4
44	17
91	7
41	0
77	129
88	12
18	8
92	6
97	1
75	8
38	73
45	147
52	2
22	7
6	12
40	13
50	8
33	2
22	7
28	4
33	2
69	15
52	118
47	4
66	7
41	161
64	6
24	12
56	9
64	24
15	10
28	4
18	1
9	8
33	2
57	107
69	15
41	0
95	4
41	20
66	7
48	139
33	2
64	109
87	9
36	25
66	7
68	53
12	13
50	159
60	8
81	22
87	10
30	3
15	3
56	10
44	16
66	174
69	204
86	253
56	9
89	108
51	14
74	3
73	225
94	972
70	47
43	11
17	133
99	11
66	7
85	48
73	49
35	5
55	5
44	15
70	18
42	1
71	5
72	13
88	1123
33	6
79	5
87	9
59	3
52	1267
72	15
50	209
76	2
72	9
76	31
94	5
70	4
41	20
92	12
89	1483
77	10
72	11
86	329
90	8
95	10
66	7
95	11
28	4
28	4
92	308
63	125
94	50
18	8
15	10
85	1
80	7
75	97
60	83
56	9
28	4
33	2
86	1028
54	220
74	4
81	63
18	8
34	25
39	3
61	30
33	2
70	12
62	38
56	1
58	33
71	196
8	20
50	3
35	5
44	15
99	252
30	3
70	370
56	10
64	19
11	6
25	5
76	17
56	9
58	35
47	45
43	52
75	8
81	19
73	44
81	2
59	17
18	1
30	3
50	23
23	164
78	25
48	9
63	13
28	10
76	15
57	107
94	5
56	10
75	37
15	10
62	16
30	3
85	1
48	12
37	1
19	251
28	4
80	7
89	31
12	5
30	3
56	55
74	3
41	19
46	24
65	24
71	5
33	2
74	4
34	39
85	40
61	8
66	7
39	22
74	4
56	9
23	363
52	2
42	388
33	2
15	10
45	30
42	67
22	7
22	7
37	1
95	15
78	5
49	12
37	1
57	50
48	50
36	23
24	14
63	24
8	92
62	16
62	64
30	3
15	3
67	0
90	30
90	8
81	58
36	139
39	3
63	794
81	2
81	2
56	10
92	13
74	4
32	115
49	10
49	13
48	9
22	7
54	134
44	87
91	37
81	2
63	63
74	4
33	7
66	7
61	8
20	0
60	47
44	112
31	59
37	1
25	5
87	11
1	72
44	16
81	2
81	13
91	1099
49	76
33	2
97	2
65	45
78	3
5	32
89	16
15	9
25	5
35	53
42	62
92	7
84	75
37	1
81	2
33	2
61	88
77	6
65	1302
30	3
36	616
69	16
85	1
44	16
59	25
66	27
16	2
64	21
34	1056
79	13
18	1
79	8
96	24
78	3
71	5
21	45
68	10
29	32
66	121
30	116
37	1
66	6
30	3
43	9
67	436
78	44
22	6
12	5
25	5
11	6
92	6
90	31
50	27
87	10
22	6
53	6
30	3
39	23
83	26
81	2
91	247
66	7
56	126
90	148
46	114
33	2
33	2
54	262
81	127
49	137
12	14
22	7
96	13
44	15
49	12
45	32
33	2
49	860
21	52
38	272
36	11
12	5
99	4
16	2
83	21
71	5
39	8
66	6
44	17
15	3
28	4
15	10
15	3
17	59
25	40
73	25
35	5
78	21
83	17
22	6
51	320
70	18
99	7
56	59
19	21
37	1
97	1
67	66
42	17
37	1
47	4
45	33
12	5
96	42
94	154
87	20
28	4
66	7
41	34
96	14
37	1
42	6
15	9
82	7
79	252
74	4
30	3
22	17
50	16
21	54
36	10
16	2
99	2
12	12
28	4
56	314
89	15
81	12
90	33
84	19
98	9
56	11
59	17
56	9
61	8
41	0
18	1
53	7
67	14
73	16
71	5
10	16
74	35
81	2
81	2
31	156
35	18
78	3
37	1
53	83
51	12
31	142
19	18
71	5
25	5
68	5
74	4
70	109
41	19
99	1
56	9
37	1
57	20
94	5
25	5
78	3
45	30
37	1
33	2
40	36
71	20
51	12
80	6
44	138
73	103
17	25
45	5
66	6
15	9
22	7
56	10
66	7
56	34
37	1
42	21
78	3
85	1
33	2
66	7
71	5
33	6
48	112
26	22
15	9
5	32
29	31
35	49
28	9
50	2
83	41
49	14
63	13
74	4
96	50
48	6
56	1
50	280
30	3
33	2
92	7
43	55
22	6
22	17
36	116
50	25
66	6
15	10
56	9
42	6
43	49
92	7
13	72
73	415
90	8
41	0
55	48
61	4
64	23
16	2
56	1972
33	2
15	10
37	1
72	74
56	10
60	124
56	6409
54	11
35	241
26	72
100	14
81	73
96	3
78	3
50	3
91	481
78	3
50	8
66	6
73	467
39	20
26	75
56	11
17	24
18	1
22	7
48	40
59	39
59	17
48	165
8	21
89	134
30	3
81	12
45	29
56	9
98	79
80	46
22	16
87	9
36	118
56	9
71	5
12	14
69	15
25	5
81	2
83	67
74	4
56	10
71	5
52	2
38	243
48	50
37	1
15	9
12	12
72	9
50	23
78	3
74	4
10	16
33	6
91	0
68	54
22	7
53	38
41	225
47	51
74	4
56	9
33	2
33	2
14	4
80	24
59	107
28	4
61	8
57	20
22	6
15	9
49	3
12	12
37	1
98	11
47	180
40	151
22	6
15	11
71	74
33	2
25	5
22	6
61	8
28	9
33	2
95	4
41	0
85	18
30	8
69	17
65	443
60	57
51	12
86	91
35	45
73	23
22	16
72	9
65	23
49	13
91	750
56	9
85	1
87	9
56	10
37	1
97	6
71	5
81	2
98	10
85	19
85	21
56	9
7	10
41	0
52	42
39	20
15	9
22	7
35	5
11	7
62	17
96	8
30	3
81	427
60	32
49	13
29	31
65	59
39	18
37	1
25	5
61	8
56	10
78	3
41	0
74	4
49	9
96	12
18	1
28	4
18	8
78	3
83	21
92	14
33	2
76	31
48	49
39	19
56	10
96	3
40	2
45	30
63	1
99	10
29	16
15	9
74	4
40	70
65	106
81	14
97	2
92	20
21	116
41	0
100	7
33	2
34	23
56	9
95	10
34	23
48	42
95	4
15	9
69	17
22	6
43	44
25	5
63	13
99	6
54	43
96	3
78	299
36	28
96	1132
56	9
69	62
68	95
99	10
22	6
61	8
75	41
63	12
30	3
71	5
85	227
40	40
49	24
78	3
43	11
25	5
17	24
51	13
56	1
33	7
66	7
56	9
48	90
25	41
88	98
49	277
62	457
66	7
33	2
64	6
50	307
56	10
41	0
87	3
66	90
41	0
25	42
70	19
37	1
63	13
70	22
44	16
25	5
61	8
66	6
22	6
62	43
74	4
92	7
74	4
71	5
17	24
16	42
25	5
45	34
68	10
62	126
41	106
44	17
62	42
96	8
42	7
49	13
75	16
81	139
88	119
78	3
54	91
80	4
37	1
98	5
49	13
52	2
71	5
61	85
74	4
85	334
30	3
63	65
67	106
33	72
37	4
66	154
88	7
68	22
81	2
88	25
17	202
61	8
74	63
66	6
78	3
75	6
81	2
85	1
67	13
79	398
97	22
44	16
71	5
25	5
36	9
57	18
18	8
71	5
39	20
59	26
41	0
22	6
56	131
28	4
72	29
40	2
5	226
78	3
5	16
88	13
41	0
41	0
49	14
37	4
25	5
37	4
37	1
16	2
81	18
73	117
16	2
22	6
56	9
32	14
28	4
73	97
56	31
25	5
22	15
71	5
10	15
33	2
15	9
60	30
68	38
13	522
83	245
85	15
66	6
37	1
66	6
33	2
84	2
71	5
48	21
92	6
86	8
22	7
11	7
22	7
92	7
30	3
94	1325
81	13
37	1
53	70
75	7
28	9
74	3
57	45
41	0
88	530
43	59
51	12
37	1
75	6
56	9
18	8
75	11
93	83
96	245
21	297
81	14
42	1
74	4
33	2
66	6
22	7
59	49
83	3
49	13
75	204
34	25
54	94
30	3
71	5
62	81
16	343
43	42
30	3
53	30
43	10
37	1
56	11
72	31
28	4
10	17
56	10
59	36
92	6
70	20
96	3
77	25
29	31
35	5
78	3
66	6
64	6
92	6
50	71
56	9
89	128
76	39
44	15
33	2
72	54
74	53
83	35
79	189
92	7
28	4
41	19
95	520
97	1
42	6
30	3
12	14
95	11
37	1
81	2
56	9
47	49
55	19
41	18
25	5
98	8
30	3
64	22
14	4
51	27
86	49
30	3
56	9
30	8
59	120
75	142
33	2
74	4
33	561
82	171
99	26
32	25
92	13
76	10
55	12
37	74
76	207
25	5
70	20
22	15
12	5
81	14
66	6
78	3
39	22
28	4
59	479
33	6
22	6
22	6
35	55
46	6
81	2
66	6
60	8
36	27
18	8
47	71
30	3
79	24
44	16
66	6
48	2
30	3
71	5
66	6
6	12
33	2
41	0
76	16
75	6
22	7
92	5
68	32
98	8
24	14
47	178
37	1
74	4
25	5
30	3
28	4
29	29
82	36
78	79
59	16
30	3
56	9
87	11
49	12
30	3
56	9
25	5
40	12
36	9
96	18
72	14
22	16
37	1
57	19
85	1
66	6
63	912
80	1
37	1
74	138
58	30
94	403
15	11
56	10
30	3
56	9
87	25
36	23
79	28
33	2
56	9
66	121
66	7
89	17
78	20
49	13
