0.13229327	13
0.17152593	15
0.13315515	4
0.1795979	13
0.33119935	1
0.12977837	3
0.48700303	90
0.31062892	4
0.52964544	52
3.1628149	523
0.348243	178
0.26693428	40
0.16874367	3
0.12906907	3
0.1371081	5
0.1310914	3
0.17070681	20
0.14341089	0
0.14682406	9
0.7824464	85
0.140716	10
0.16818745	8
0.14259452	5
0.12926982	3
0.16963759	9
0.1892034	4
0.43638903	77
0.15378119	2
0.12913379	4
0.14799169	20
0.15240087	15
0.483915	12
0.13377343	1
0.14349818	3
1.7869054	356
0.14626907	6
0.30475175	4
0.14472115	6
0.41340056	5
0.29677156	17
0.28437722	7
0.14089969	5
0.26405662	8
0.19503385	14
0.13057703	2
0.18063001	14
0.4737933	21
0.3114565	79
0.14246878	7
0.7365036	243
0.17815772	20
0.43275237	565
0.20487517	23
0.16659045	73
0.12895545	7
0.5694077	125
0.18401702	25
0.15884931	3
0.14031652	10
0.1529432	7
0.20587648	40
0.23907296	2
0.12975468	3
0.25856715	38
0.21075259	17
0.3900211	41
0.16446723	3
0.14806221	6
2.0505755	1912
0.21592912	2
0.45764172	78
0.16292612	2
0.1379037	4
1.9169973	2492
0.12895422	1
0.15697987	3
0.12982206	2
0.2927156	105
0.44431794	10
0.23341723	9
0.14074385	5
0.16393337	3
1.022594	83
0.13866113	7
0.28314695	50
0.12849781	1
0.15780249	8
0.14805397	28
0.13924886	6
0.15429531	27
0.28593493	47
0.19268592	9
0.29669014	45
0.15937367	31
0.16425571	8
0.18433115	113
0.212244	35
0.16093382	101
0.18154389	49
0.81268066	29
0.15965657	10
0.6342417	22
0.13303827	13
0.32382548	68
0.14604215	6
0.26077658	79
0.13171192	1
0.15294096	6
0.4750834	17
0.12917238	8
0.13995849	1
0.17827293	3
0.3288214	16
0.15724955	6
0.16917288	4
0.14396091	1
0.13097762	7
0.14370573	4
0.14836127	20
0.1449854	1
0.21238947	19
0.22994047	4
0.13871653	21
0.13799569	1
0.1641459	25
0.230832	32
0.8005968	150
0.94277126	48
1.3523967	559
0.15698746	2
0.13614333	2
0.45549428	111
0.13604769	29
0.14859767	24
0.14324428	1
0.13576849	12
0.14514954	3
0.13019869	0
0.44281274	51
0.42794096	124
0.28544104	89
0.12874377	1
0.32178423	22
0.16151522	7
0.14510314	10
0.652712	17
0.2458243	21
0.13928214	3
0.2492676	27
0.31109002	43
0.1470012	21
0.32113907	10
0.18593195	5
0.12796932	1
0.1544338	28
0.13428688	3
0.340983	23
0.14933395	3
0.14988954	3
0.15421455	3
0.13048652	7
0.30374494	32
0.20139813	28
0.31772137	2
0.22119065	12
0.3308734	26
0.14538583	10
0.14698957	1
0.13955206	3
0.23894736	11
0.1301633	1
0.45828775	97
0.15002152	2
0.65089256	133
0.20406197	21
0.12903483	0
0.14699414	7
0.36073187	313
0.15808049	9
0.13212109	17
0.20643477	30
0.244342	13
0.14273939	11
0.15310055	5
0.1372322	39
0.1439197	4
0.18016914	17
0.1400666	8
0.15525077	4
0.27210486	29
0.19883083	69
0.15890792	1
0.12976548	8
0.12840235	3
0.22035289	5
0.13398463	10
0.13215707	15
0.14634784	18
0.1283133	1
0.20888871	142
0.14644621	18
0.19038536	3
0.16483378	3
0.6885929	471
1.388553	36
0.72689384	228
0.16137813	9
0.15159847	14
0.13406885	3
0.13749285	7
0.13805862	4
0.14768088	0
0.13293792	1
0.28485072	122
0.14528398	1
0.14679292	43
0.15810877	41
0.13757862	3
0.25347257	57
0.13242805	3
0.4345403	130
0.14651427	5
0.9295791	431
0.17347923	25
0.17211221	15
0.21421209	45
0.13564163	1
0.16690828	135
0.16875224	14
0.13503285	1
0.13731961	10
0.15155518	19
0.13495414	1
0.2607928	34
0.18731333	105
0.13014859	12
0.13590743	15
0.13815607	2
0.14663117	4
0.54478955	1238
0.1292764	7
0.13257082	1
0.13011956	8
0.6135065	221
0.29000902	116
1.6889241	1162
0.46732506	94
0.15861669	1
0.13316268	3
0.1752138	21
0.36022648	0
0.30984274	24
0.12970841	5
0.13057612	25
0.28966272	1
0.16486071	6
0.13255948	8
0.14353614	6
0.17178173	6
0.1429174	14
0.157888	9
0.1547066	7
0.37450293	481
0.15563408	13
0.15034634	11
0.35725883	17
0.15515356	16
0.15829855	32
0.21619596	6
0.17139451	8
0.13983373	0
0.1334614	1
0.16146058	2
0.7323629	145
0.13679852	2
1.0346009	1140
0.16914764	117
0.16476646	2
0.1452796	25
0.33629563	111
0.25556004	29
0.12887329	0
0.14129499	25
0.62843704	631
0.49841774	7
0.13388689	3
0.18552011	92
0.3805292	151
0.15300529	17
0.20720461	48
0.1296931	1
0.16524415	14
0.12986326	4
0.27503085	89
0.5908148	288
0.20362233	16
0.15597242	4
0.15177532	27
0.13337661	3
0.12859347	30
0.4243793	82
0.13828395	3
0.13772793	14
0.9321721	11
0.15838759	231
0.1494092	26
0.17092264	3
0.19082198	217
0.14641757	112
0.9984685	1065
0.1747811	8
0.13316013	24
0.31801912	253
0.14142452	70
0.30172667	195
0.14525065	15
0.15335515	88
0.1489687	8
0.14624473	24
0.2523281	434
0.13454962	6
0.13094993	1
0.13657562	10
0.23355336	269
0.1413566	220
0.14085585	12
0.2236033	127
0.13273263	16
0.15550728	1
0.69148344	23
0.44579816	22
2.0383105	227
4.5761385	2881
1.6638887	227
3.0104647	804
0.5774885	13
1.4139271	182
0.9613746	27
0.3892204	21
0.47282797	14
2.042505	299
1.1888607	165
0.44195986	1
3.8766758	849
2.5660825	1111
0.8558461	35
1.9784031	160
0.878916	107
0.16186431	14
1.0251842	71
0.17470835	2
0.71182674	22
0.35130173	18
1.3875054	156
3.1619773	462
0.33967838	16
0.3583798	23
0.3280923	6
2.0027595	247
2.908939	2893
