0.4784988	132
0.30957067	127
1.0501063	328
0.0	39
0.52736956	107
0.1924534	18
0.0	2
0.16000041	47
0.20781733	118
0.20955944	5
0.8490459	1217
0.0	15
0.23418534	437
0.13562162	21
0.21179894	72
0.0	7
0.0	19
0.32606143	12
0.14033376	2
0.14436014	160
0.0	11
0.0	5
0.49794373	31
0.0	3
0.25932583	2
0.0	18
0.6217315	21
0.1597107	7
0.0	7
0.14130381	11
0.8406364	19
0.0	26
0.0	12
0.29007226	18
0.62063605	9
0.22450158	12
0.16287558	49
0.0	7
0.23812628	31
0.0	20
0.42924893	120
0.17531654	161
0.1318806	6
0.13549301	46
0.13829064	34
0.22397402	159
0.0	1
0.13552177	10
0.0	34
0.15247327	11
0.0	13
0.19017011	613
0.0	3
0.0	0
0.0	0
0.22041963	41
0.1595424	14
0.65147066	7
0.0	1
0.0	4
0.13172236	4
0.13253298	69
0.31970277	209
0.0	35
0.1335213	10
0.36914155	62
0.32801792	64
0.4026559	16
0.0	3
0.0	19
0.26983184	123
0.47498095	36
0.21129633	1495
0.13287854	3
0.13960683	47
0.14026543	44
0.0	4
0.21335898	16
0.28545186	51
0.14018494	29
0.13174593	31
0.0	4
0.16004884	16
0.0	8
0.607099	50
0.41292614	18
0.0	24
0.0	10
0.0	0
0.0	1
0.20516053	64
0.0	7
0.24109088	366
0.3917393	53
0.0	0
0.77265835	77
0.39938027	36
0.0	37
0.0	9
0.0	14
0.22609325	12
0.2382595	235
0.14498468	9
0.16949095	45
0.22548755	33
0.13619691	122
0.17663567	118
0.3510753	162
0.13709432	6
0.0	20
0.17490983	10
0.0	20
0.3047683	51
1.4285583	17
0.0	16
0.0	8
0.16217113	1461
0.15837106	297
0.13374782	9
0.13779156	44
0.14175601	18
0.0	79
0.60193497	105
0.2338169	16
0.13629425	19
0.0	16
0.22468016	28
0.0	0
0.17677654	117
0.0	10
0.21272711	55
0.14050151	13
0.15473053	7
0.1536727	49
0.29787737	102
0.22548817	18
0.13656473	4
0.16342704	8
0.3924823	374
0.13775629	3
0.4921125	13
0.14983611	49
0.19708863	91
0.22733831	122
0.0	5
0.31496453	12
0.26908603	47
0.14471838	52
0.0	6
0.7853541	43
0.16000026	10
0.13946582	63
0.39140153	40
0.368257	53
0.24569005	4
0.13538583	6
0.0	0
0.44736987	7
1.5142195	35
0.23593925	4
0.0	0
0.13490748	15
0.0	23
0.0	6
0.30177477	9
0.6369925	14
0.0	11
0.14424022	139
0.14090215	11
0.0	8
0.39788187	2
0.0	3
0.14505813	20
0.0	1
0.8390724	92
0.18427366	19
0.14165808	13
0.0	132
0.16807356	64
0.0	12
0.17279094	18
0.25425532	6
0.0	68
0.17386144	32
0.17546384	34
0.15083386	3
0.2708054	4
0.0	0
0.24865647	28
0.1315884	8
0.2702135	34
0.14293726	83
0.21798116	61
0.0	0
0.18456936	1
0.13701463	54
0.3551811	254
0.15899788	166
0.17623046	146
0.8899256	113
0.18251298	8
0.1433093	30
1.0670843	363
0.13629921	7
0.8408352	55
0.0	42
0.4538085	138
0.25424278	44
0.17843223	26
0.0	3
0.25776708	6
0.13639109	9
1.6130769	520
0.37640706	174
0.23825753	46
0.29209912	44
0.6669226	350
0.0	6
0.18674538	67
2.1928213	5878
0.6659872	16
0.0	7
0.0	42
0.13503073	41
0.16873217	33
0.0	4
0.14264195	14
0.1345758	3
0.20644425	15
0.1329857	95
0.26714048	68
0.14893076	1417
0.14221166	14
0.13690495	9
0.0	42
0.14300284	9
0.4184964	101
0.0	7
