nansea39	19127031	0.105486475	37
Yeshiel	19298031	1.4236113	81
barkeriupedu	19355031	0.34920204	81
wcpool	19412031	0.67892843	70
ulisesgaribay	19469031	0.4263726	71
mwolski	19526031	0.22367653	63
atssan	19583031	0.21770456	61
korkai	19754031	0.13849448	22
HeleenO	19763265	1.6147504	80
duncanmcbryde	19868031	0.3482105	81
joisgr8	19925031	0.14595181	33
renoyanes22	19982031	0.25516245	81
FunkyJJ	20039031	0.28576338	50
nbartolo	20096031	0.32029405	81
sophiecali	20153031	0.23500434	65
allyfarr	20210031	0.5728201	69
randa808	20267031	0.5706112	93
joehugs	20324031	0.59834796	93
alykvon	20381031	0.13089514	41
ThatJerk	20438031	0.23926008	56
mrskjprice	20495031	0.17493477	71
JereBeth	20552031	0.17095894	51
zpardal	20609031	0.13484915	40
josebaldino	20666031	1.768039	83
hicramer	20723031	0.1579374	81
gunsam	20837031	0.26196432	87
twolferedcross	20894031	1.2299591	99
tiffany1988	20951031	0.1619222	61
Harold591	21008031	0.1463212	64
iheartRoberT	21065031	0.3070862	87
awesometrousers	21122031	1.557891	92
kimmybrown	21293031	0.48143303	81
ibcj2003	21350031	0.20362204	66
btrites	21407031	0.19197659	56
EmlynAnn	21464031	0.27742317	53
cupcake63	21521031	0.38244572	92
shortstuff5910	21578031	0.2025196	78
flyngcoln	21635031	0.13087586	30
_Rye_	21749031	0.16329712	56
MsKnwItAll	21806031	0.13536896	37
nicholastsiros	21977031	0.22968577	33
tomwhatley	22205031	0.49735975	90
steffy90	22376031	0.33834141	61
hogwartsalumni	22433031	0.19717413	56
AmandaAriel95	22490031	0.5466379	28
consangu	22547031	0.14144084	12
loopner67	22661031	0.22182073	39
sonofmine	22718031	0.13452727	33
fredmore	22775031	0.288738	94
TeresaMBW	22832031	0.13128135	33
DipstickSH	22946031	0.16376038	35
northpole810	23003031	0.23622201	66
ashalash_26	23060031	0.14853719	33
Alexandersmit	23117031	0.24205382	88
oocatoo	23174031	0.1289853	28
carlasandra19	23231031	0.14372048	37
tau87	23345031	0.18770522	61
Katie0504	23402031	1.0161884	77
TheChrisTaylor	23459031	0.38152093	76
7788de	23573031	0.978801	61
LillianHowery	23630031	0.27516654	65
Poetwomanwise	23687031	0.34356636	64
reudyfam	23744031	0.25059783	87
WeTheSharehldrs	23801031	0.8005891	99
binks102393	23858031	0.17317218	71
zippymama	23915031	0.14312445	22
breakoutnow	23972031	1.4688876	91
meggie8183	24086031	0.14883387	22
nat_tat_duncan	24143031	0.18815663	74
mistyrainee	24200031	0.4344228	63
bpotter7	24257031	0.22695972	75
happymon	24371031	0.19230814	56
ianas	24428031	0.16812941	80
tclark62	24542031	0.14261222	25
malcolmlea	24599031	0.14350578	33
babystar15	24656031	0.14968412	12
mzwanna	24770031	0.084080525	28
owenphoto	24884031	0.2811612	64
iamtilley	24998031	1.3118769	71
Stevofaith	25112031	0.07458868	3
BethanyWhore	25169031	0.12873772	33
grey_athena	25226031	0.16736165	61
Polish1der	25283031	0.12876096	30
Dodger_	25397031	0.16340712	49
cheekuhh	25511031	0.34402907	48
dmfrancis	25568031	0.19510368	78
lrhilinski	25682031	0.08047231	33
bradwald	25739031	0.30632162	70
JenTDFP	25910031	0.114784196	24
rociovillegas	25967031	0.40777165	74
smiley_xx	26024031	0.24735032	56
knoonan991	26138031	0.29539415	87
melc2009	26366031	0.8185031	99
ItsMrWonderful	26423031	1.198377	84
6MILECOON	26594031	0.38905096	42
danielucas	26651031	0.23343274	49
sleepbabysleep	26765031	0.240272	56
mochabadoka	26879031	0.13453436	22
Maggie_Portelli	26993031	0.13978687	37
silvinhabr	27107031	0.5898678	97
Kjoetieboy	27221031	0.12812757	37
ksukgirl	27335031	0.21765278	49
ahicks3	27392031	0.1963749	49
xresolverx	27449031	0.08918587	22
nicolaharris92	27506031	0.12901309	37
ItbeMace	27563031	0.15104009	59
AbbyBan	27620031	0.16860154	66
srhayner	27677031	0.24841595	80
TONYVITALE	27791031	0.9401458	79
ambraredrose	27848031	0.14084868	25
VampireFangs101	27905031	0.14288886	57
babygirl_21	27962031	0.32411617	70
marilynwalsh	28019031	0.19112206	66
nerlach	28133031	0.7716734	50
CarrieStrick	28190031	0.278587	90
Russian_tank22	28247031	0.08393622	37
rykidricochet	28304031	0.25321245	64
lyricslover422	28361031	0.13909535	28
mrvern	28418031	0.14323485	56
Ksanders2112	28475031	0.06397483	15
BIGDRIVER2009	28532031	0.12770632	37
cflemmi	28589031	0.17073826	49
kcgalway	28646031	0.15844622	71
Gina9871	28703031	0.19756319	49
nattyb_83	28760031	0.12773341	37
marik72	28817031	0.12960626	25
KristenCullen12	28931031	0.12811106	33
KarlitosTheKid	29045031	0.1294079	33
bposutra	29159031	0.35709167	23
McKenzie_16	29273031	0.06788402	11
carocaro1985	29330031	0.15084647	78
POLLUTEDPARKS	29387031	0.16261351	71
ElSascharino	29444031	0.0791781	19
Florin5	29558031	0.21486373	70
Ipredictariott	29672031	0.17958288	71
twiggy96	29729031	0.22009708	39
rgoddess69	29786031	0.12952021	43
Liz_Walker	29843031	0.27907142	64
vball4life0728	29900031	0.13370226	33
james0810	29957031	0.1437344	22
Utw1tter	30071031	0.06710573	14
livyourlife4	30128031	0.1776571	56
aimabc	30185031	0.12842639	25
JAZZYGIRL10	30242031	0.13923782	28
papola	30299031	0.13040933	30
johnengelmiller	30356031	0.41977656	89
rufatii	30413031	0.18331796	56
cheapgamer	30470031	0.6817949	29
MsGoonette	30527031	0.12800393	37
missprettyricky	30698031	0.13271269	15
rodgers139	30755031	0.0819649	28
Flashoeste	30869031	0.36101025	34
SKITAZWIFEY	30926031	0.06521846	7
marybaker9	31040031	0.31761688	87
BeautifulGhouls	31154031	0.15923727	66
bubba1067	31211031	0.16860406	31
tylerheart	31325031	0.13200684	18
EarCandyDigital	31439031	0.8345216	46
Laurence_A	31553031	0.12719062	48
handymama	31610031	0.15755714	56
BadgerGraphics	31781031	0.21415012	44
Lazycatfactory	32180031	0.0664119	7
MsHannahRose	32351031	0.47097865	82
BLACKJUDE	32465031	0.8420167	54
LordArchibald	32579031	0.196985	61
bwandie	32636031	0.11797588	24
DJ_Dontaz	32693031	0.21175578	45
cyberg_	32864031	0.3210344	72
rickbakes	32921031	0.13027804	18
revglenn1	32978031	0.19817334	62
BlueHerron3	33092031	0.15951835	56
effin_shazz	33149031	0.25898713	54
ancyemasi	33206031	0.20134056	31
shaggy_vicky	33263031	0.36971968	40
scorpio1985	33320031	0.17068991	56
NYRICAN101	33491031	0.15902713	49
MissPryncess	33548031	0.1854044	59
CherylD6	33662031	0.168731	46
bachdudesmom	33719031	0.19235305	61
ApiramToon	33776031	0.16810355	51
thetabascokid	33833031	0.105931975	33
bonnwitt612	34004031	0.14271624	22
indah_iras	34175031	0.47546837	58
star_kendrick	34232031	0.16573255	56
Axdeliveryman	34289031	0.1544019	66
maryamxo	34403031	0.088821955	6
Yoknob	34517031	0.3397205	53
karinacnoo	34574031	0.41072696	92
Na_ndra	34631031	0.21069477	25
sherber56	34802031	0.12792777	37
Preludecraz	34859031	0.1351324	28
Nari_angel	34973031	0.2141942	39
coolmomto2	35087031	0.13557751	41
ricler	35486031	0.13246068	28
lauren_kane1	35600031	0.24919435	56
Rodzgirl	35657031	0.245195	49
donalfall	35771031	1.0030993	80
kmondrag	35828031	0.1285929	22
peter_skrovan	36056031	0.1405674	37
cindylouwho4u	36170031	0.23907909	78
ngcihjean	36227031	0.1350235	28
sassy_cissa	36284031	0.20274249	57
pxndxbear	36455031	0.129702	22
etiphinebeauty	36512031	0.17630143	56
Romeangel	36569031	0.12830871	37
MikkoPere	36683031	0.13111961	33
MiriamArianna	36740031	0.1588737	49
HeyJenniferr_	36797031	0.19879064	35
SDSU_SPAA	36911031	0.632678	68
AmaqDaichi	37082031	0.53244627	50
MissSomaliland	37196031	0.13776606	33
fladdap	37253031	0.0835028	10
kolorpro	37367031	0.14578582	15
kandip2	37481031	0.13223295	22
BRiiCbequRl	37538031	0.1304519	25
mem0riesx0	37595031	0.10454771	24
aswwsbq	37652031	0.1301097	22
JAGS199	37709031	0.1352542	22
ashamonster	37766031	0.14438903	25
Freakachu	37823031	0.16502146	56
tvarsnytt	37994031	0.12696481	26
_nyx	38051031	0.31205988	87
wolf247	38108031	0.13503551	18
jlove82435	38165031	0.14609379	15
zrriaw	38336031	0.23228338	56
nid_ice	38393031	0.12924752	15
Anna_Ultra	38450031	0.16824432	15
tottymatali	38621031	0.4277054	73
oldfashioned09	38678031	0.2897651	87
Matheusseco	38906031	0.18638223	56
MADDMAXiMUS	39020031	0.16413802	44
zeksy	39077031	0.13220729	18
auliafriend5	39191031	0.12836803	12
NicoleCampbell7	39248031	0.15123016	14
flutercat	39362031	0.13311064	35
igusita	39533031	0.08977199	19
zecadiniz	39590031	0.14521834	36
brittneylmarsh	39704031	0.24045382	39
mniinina	39875031	0.13289961	15
SindyGuo	39932031	0.14838865	15
renan_ok	40046031	0.7804884	69
So_cold007	40103031	0.17657155	44
jaopauloGaloCAM	40160031	0.16849361	26
ribeiro_carol	40331031	0.09202924	19
rican12222	40388031	0.14640222	18
asninja	40445031	0.24535017	44
toseeee12	40502031	0.15102005	49
ibmiket	40559031	0.0640422	12
furdee	40616031	0.12867677	30
Bernhardfo	40730031	0.1352052	37
nakednugget	40901031	0.13170244	25
bmekj	41015031	0.13916293	15
MarcLaSoil	41072031	0.13006431	29
bobkills	41300031	0.13949077	8
DBofficial	41357031	0.15920548	51
pased	41414031	1.056844	82
rx78imba	41528031	0.08833702	28
LocutorItamar	41585031	0.21592683	39
MCJJJ	41642031	0.09386604	22
kgrah1	41699031	0.18524733	56
muerteacolom	41813031	0.13805759	8
dom_palestronne	41870031	0.134624	36
CynthiaN40	41927031	0.6185054	51
LaurenVMac	42041031	0.22273476	39
DoinMe1	42098031	0.13198388	8
sheilasimpson1	42155031	0.14984494	22
XxNisixX	42212031	0.13839254	15
MariosOceanCity	42269031	0.16915771	66
supersyellaa	42383031	0.59878707	48
errs2u	42440031	0.067099735	6
JaviiJose	42497031	0.15345979	39
texlong9	42554031	0.2066709	57
tladow	42668031	0.35253912	92
pokerface38	42725031	0.14145596	30
aoifemoroney	42896031	0.34990028	90
_Emmiii_	42953031	0.5866381	39
anthonystevens2	43124031	0.16239548	41
evenmelb	43238031	0.4740805	53
jaydenishere	43295031	0.14325915	25
halukzerin	43352031	0.1352003	30
Jestsetlife	43409031	0.1281423	25
jcmarti	43523031	0.135558	30
shadesandheels	43580031	0.15012696	85
xXProtector	43637031	0.2838798	81
rakla_lovely	43808031	0.13751765	28
danielcsj	43865031	0.13065524	28
noKayaToast	43922031	0.14033845	22
TscBHE	44036031	0.1521393	3
caronjill	44207031	0.17685862	61
sunshine975	44264031	0.13659841	15
LALAkels	44492031	0.071764916	5
1ladybugg	44549031	0.19734493	78
alpgurevin	44834031	0.27168563	78
9sophie9_x	44891031	0.13008392	37
chupgary	44948031	0.26712972	87
veedee444	45062031	0.13914916	22
DebrD317	45119031	0.28953987	87
ChristianSilva1	45176031	0.06976073	14
marzipan422	45461031	0.1409127	33
Kathryn_Bailey	45632031	0.19589928	26
PJOKER13	45689031	0.27569586	94
debbythomas73	45746031	0.15138358	71
xunlex	45803031	0.22799055	62
Clevero	46088031	0.18035641	74
evanreshef	46202031	0.21260959	56
Poppytator	46373031	0.16636556	51
umagat123	46544031	0.16013561	56
asponcia	46658031	0.14231986	28
DirtyM0uth	46772031	0.1524476	61
pangestu87	46829031	0.1357327	15
FathiaGelasia	46943031	1.5879508	87
iLGDeutschland	47285031	0.20616898	66
jb78_free	47684031	0.30535337	92
Robert_Rahbar	47855031	0.1822426	66
mcpmore	47912031	0.16266613	74
JerichoUpham	48197031	0.18039815	63
Irene_04	48254031	0.14273128	45
oleksainfo	48311031	1.6165774	70
CristerL	48425031	0.270972	80
irobinsiegel	48596031	1.1561707	100
LeslieLovitz	48653031	0.06871663	7
michellelengwa	48710031	0.13072152	33
jacquell02	48767031	0.1337316	33
ciroalegretti	48881031	0.28861782	68
kmo2442	48938031	0.066866346	15
Lucifiel	49337031	0.41296625	76
janenioce	49394031	0.13792035	28
rock_rock072603	49565031	0.20518312	29
CameronASFS	49679031	0.4026183	41
PrAkashJi	49793031	0.14127062	10
manonlefkos	50534031	0.31354073	70
kuky121	50591031	0.14334725	25
commutercast2	51047031	0.1422481	61
ravi2711	51389031	0.1294746	8
the_king041	51560031	0.13260925	47
cutigrlazn	51674031	0.3260846	66
cfwahl	51788031	0.22412182	39
PauBravo	51845031	0.58324486	59
sporlestar	52358031	0.15007728	81
brenanner	52928031	0.17124045	63
felipesinger	53156031	0.093789436	22
philipemrf	53498031	0.2336745	25
dannyh909	53669031	0.1374147	28
ultranork	53954031	0.1714878	71
MrRogerT	54011031	0.15292475	74
wiliam_steven	54068031	0.23812997	25
EtsyChatTeam	54296031	1.179647	55
DavidSmithGFF	54353031	0.60039157	75
katymetcalf	54467031	0.13792129	28
SexyRadio	54638031	0.8226068	44
LuanHenriquee	54695031	0.13615769	28
adacristina_	54752031	0.06889307	3
billmilbrodt	54809031	0.14680906	33
ilieee	54866031	0.2533775	47
MrsJoeJonas4555	55094031	0.12866126	22
vandavis25	55892031	0.6084672	22
NguyenKathyy	56006031	0.19600865	22
sbhairandmakeup	56576031	0.8505117	39
Kylemore12	56861031	0.13366298	33
sabrinana123	56918031	0.07055041	9
Dianiel9	57659031	0.13081113	30
DaviidRoock	57773031	0.50420624	28
teddybearzz	57887031	0.16475815	68
skimpykins	58172031	0.2593298	78
TheAdamR	58229031	0.14815933	28
take0nlife	58286031	0.13651606	30
inexhlitoral	58571031	0.111551285	6
canishq	58742031	0.07059384	12
martycash	58856031	0.16598338	71
luktonon	59141031	0.20677426	78
ericaruth123	59711031	0.160344	64
ginaisaacs	59882031	0.22965579	65
syifapuspita	60281031	0.13955975	22
caitlin753	60395031	0.16407685	74
carol_cardinale	60623031	0.59309906	82
azblondie11	60680031	0.13320954	37
deltour101	60794031	0.13535404	33
devilrob	61022031	0.23598653	49
gentilnunes	61364031	0.18862282	46
dizhachubbz	61478031	0.13111597	56
k8tieW	61820031	0.15124463	81
Suzy06	61877031	0.13590029	28
Kathryn4jxy3	61991031	0.17364347	17
Maidster09	62333031	0.06911489	4
Madelines_Secre	62447031	0.15825815	56
bossombabe28	62732031	0.15905887	39
darinsoutham	63245031	0.19318782	74
regcats810	63872031	0.14574414	10
downtownpawn	64442031	0.2388942	60
Bed_Rock	64841031	0.13135098	22
ginasommelier	65069031	0.3904463	43
BRiENiCoL3	65126031	0.13593724	10
itsvictoriiac	65240031	0.18176125	21
Josalfredo	65354031	0.22805129	81
karan7bergkamp	65411031	0.18067235	39
anotherviet	65468031	0.12892342	22
allisontj	65810031	0.1674939	81
marcelo_sadock	66038031	0.19100942	59
carltonofbelair	66209031	0.30317652	47
zhubite	66323031	0.15205558	56
WOMANAMERICA	66437031	0.07165901	9
salvatoref4	66551031	0.276233	39
ada_feroldi	66779031	0.18303394	40
prmviana	66836031	0.084249154	30
thatatitatata	66893031	0.082739174	17
nublox	66950031	0.13790159	33
camilacantos	67691031	0.1347775	36
mike321ph	68261031	0.14478204	25
polskikotek	69002031	0.13332336	18
govfundresource	69059031	0.16750285	81
frauleinkay	69116031	0.08659731	28
Nuy_Messhhh	69515031	0.23124845	49
TrvsBickle	69686031	0.14734685	30
iurirbd	70313031	0.21802095	60
niveandrade	70484031	0.27190134	43
littleleeeyna	70598031	0.25901672	47
AmyETurnbull	70883031	0.17027014	63
jostylianou	70997031	0.7496231	46
facetoface9999	71168031	0.12927945	30
ambivolent	71453031	0.08351874	35
ZUZISPHERE	71738031	0.22054157	70
Dip_007	72080031	0.07256994	12
TimurBikbaev	72308031	0.25665945	52
tininhazinha	72365031	0.18537663	55
mainmrskhanna	72479031	0.17643489	39
Hannah1350	72536031	0.1419758	28
valenterobson	72593031	0.06874805	14
Connor11198	72650031	0.14760952	25
lpneuc	72764031	0.21961677	26
LuxorCouture	73049031	0.13147806	33
Cidras	73163031	0.15688719	49
edward_terris	73277031	0.6091158	60
BeccuhBoo	73961031	0.22932355	79
rowell1608	74132031	0.12930524	28
Shooter2416	74474031	0.08203645	28
tininhasantos	74588031	0.7139393	16
skrill_09	74987031	0.15416178	39
TatAraaujo	75158031	0.12404368	12
BKNAIR70	75215031	0.1722361	85
gabal_ev	75614031	0.36602125	40
cesargalvani	75899031	0.14151993	15
UESPsycho	76070031	0.0734254	7
love_killsz	76127031	0.1345691	32
jimmyheisman	76184031	0.28172952	56
Elianasv	76355031	0.27887127	87
brucaktorz_sccp	76412031	0.13703147	25
3ii__lovee__uu	76640031	0.14357138	12
silmaritaH	77039031	0.15491779	38
OlaPokora	77324031	0.12782897	18
cheicktr	77438031	0.09397778	28
LeeshaBabayy	77552031	0.075420484	17
Ava9t2f	77666031	0.21966255	11
tiekatears	77723031	0.12552953	6
pnoficial	78065031	0.15496708	36
ella2330	78407031	0.15234822	85
Tyreann	78692031	0.14033258	42
trouble_trouble	78920031	0.16576111	68
Sandoval_485	79034031	0.1882735	39
rajat77	79262031	0.1657303	78
micheleggermont	79319031	0.31214705	60
mariabergersen	79832031	0.089789584	17
bhkarlin55	80060031	0.13415153	30
mculover	80231031	0.1318464	33
septi_chiemoe	80516031	0.20033073	25
elMichal	80573031	0.21546671	65
alinecoyado	80630031	0.13519368	22
felipe_britolog	80858031	0.13127998	47
frnandinh0	82169031	0.19874522	45
ShaneGrayMO	82397031	0.13367379	41
aguilera15	82511031	0.14683294	45
tinkproject	82853031	0.17081289	68
NakayanorChucch	83138031	0.25540033	46
GrowthEdgeGroup	83651031	0.2925739	16
ozhomebizlinks	83765031	0.25633508	70
RecordBrothers	83936031	0.27896953	37
ken_mtsk	84164031	0.20585108	29
anybotero	84392031	0.14946109	67
flavinhaale	84734031	0.15090153	44
pablovasco	85475031	0.13151677	37
Goktainment	85703031	0.14928313	28
EmailLargeFiles	85874031	0.23722923	36
Rusty_Wing	86102031	0.19238687	50
crystaldawnrios	86900031	0.06948049	12
naveen950	87128031	0.12902431	18
xi3nt	87641031	0.15384273	81
HoesScreamDaddy	88211031	1.7617829	55
Norris_8155	88382031	0.1361575	8
ededdyedgar	88724031	0.06785811	14
nyan123	88895031	0.41914514	46
pushmeto	89180031	1.2082226	59
SableCouture	89408031	0.07321269	9
ojawan	90605031	0.30191025	21
ForecastD	90890031	0.09521409	22
aileentannia	91061031	0.3120599	56
QuesadaDiego	91232031	0.47547495	40
ReySilencio	91346031	0.15889144	71
Crestwoodtitle	92087031	0.5205531	26
chakour_23	92201031	0.07484088	12
rufruf15	92429031	0.1316131	28
cheroz70	92486031	0.13907027	37
ann_ikuta	93854031	1.2209414	60
MiaMitcha	93911031	0.20897168	31
bieberloveme06	94082031	0.085890174	10
wieewiee	94253031	0.15230994	39
bobi1986	95222031	0.14791338	15
DiamondEater	95849031	0.64101726	46
reikizuki	95906031	0.20001188	46
Patufactus	96476031	0.78832304	53
nathy_bonfim	96590031	0.07000838	7
tomomi1221	96647031	0.18744907	22
sabusiro	96761031	0.14222935	33
BTWilliams12	96818031	0.16357607	74
CTNetworkTV	97274031	0.37880182	46
musicalxdoll	97844031	0.18691738	48
ACPonts	98186031	0.43666923	49
511ndall_luvit	98585031	0.19143158	59
LudmilaFF	98927031	0.13444108	13
asnul6	98984031	0.13543999	22
Trisyaa	99098031	0.3212909	52
ceydabayraktar	100010031	0.07293171	11
chochemanjjra	100409031	0.13248523	12
BieberCanadax3	100466031	1.0102179	47
rigaml	100523031	0.42383796	50
appledream637	100694031	0.17563292	74
KathyWilsonAZ	100808031	0.13846378	30
Lafinda	101207031	0.06438908	9
JAPFTW	101378031	0.15690596	39
chelsea_legg	101663031	0.15539747	15
hamzahomar	102233031	0.14093402	37
matheuskewin	102746031	0.12878871	30
tanujrathi	102974031	0.14795075	30
joseluiiz_tfi	103373031	0.1372162	12
jfrc13	104228031	0.1301115	28
AllieEm_	104342031	0.06659652	9
dasguptasurajit	104513031	0.13889699	15
gangn	104855031	0.20720969	25
anko_0722	105026031	0.18279645	41
magickers	105083031	0.18830833	41
QueenGun	105539031	0.25610816	56
GreggSulkinLove	105653031	0.17456011	9
parkh37t	105767031	1.4082628	46
CarmenFaya	106280031	0.1392809	41
gooples	106451031	0.13174462	25
nadiapradosp	106793031	0.31782073	39
CoryThomas2	107078031	0.09725261	35
loredan4	107306031	0.12895012	33
dan26alabon	107705031	0.17015845	44
BTyrell	107762031	0.16135255	41
THEBaddC00kiE	108161031	0.14257939	50
Lauriebob711	109130031	0.13587882	33
BambuFinest	109187031	0.24766338	60
crdeiro	109985031	0.15220807	49
JustinBluva247	111182031	0.13643788	37
niffellia	111296031	0.15756837	22
HoneyBee_aya	112151031	0.42437506	92
_claracabral	112493031	0.42931667	30
xaviYreddy	112607031	0.1414468	8
nemukaka	112721031	0.18715854	50
Waggyphilly	112892031	0.16147166	66
suzyqt2007pt	113177031	0.14666778	2
OceansMuse	113405031	0.34323728	59
mangasameer	113918031	0.13912556	30
Scorpio_Finch	113975031	0.5307123	55
lamakiva123	114773031	0.52233666	40
bulaigabi	116255031	0.13343908	33
kRLna	116711031	0.07364108	5
deLima14	116939031	0.13193926	33
caamilaviano	117452031	0.1847561	42
julianoadmfit	117851031	0.14484337	37
ClaudiaRoseanna	118079031	0.13635023	15
CaroDuaLe	118478031	0.08158476	35
PastorTB	119105031	0.17076051	74
masodajima	120701031	1.1586878	47
nonaandryoss	121328031	0.20741498	35
csrexecutive	121499031	0.1874224	75
SFDealTweet	121898031	0.2944619	22
rejaaak	122297031	0.17623803	50
taynmac	123665031	0.1285117	22
108Tip	123950031	0.13045175	30
The_Game100	124349031	0.1286908	33
veronika711	126344031	0.15983126	71
VernMcDonald	126515031	0.12974663	25
vealvim	126800031	0.2976186	56
giorgio0609	127484031	0.16061933	17
alternmedicine	129365031	0.15612905	34
MaishSGonnerma	129422031	0.16428262	5
homesdog2241	129650031	0.28048328	43
dsignbuzz	129821031	0.1601924	44
Patoluisangara	129878031	0.17362344	21
Vanya140419	130790031	0.15968359	89
KellenCaSh	131474031	0.08856421	22
mickennitha	131987031	0.06553279	20
gaeaf_roshin	132158031	0.06515731	16
patchesdillon	132386031	0.31187594	11
sebasthyan14	132956031	0.25659072	26
mn0119	133697031	0.06759289	16
NoFightBelieber	133982031	0.24723904	8
towa_pop	135122031	0.15529837	78
mzeyyenGrdag	135635031	0.07116559	6
dogacanonaran	136034031	0.22848342	29
mr_hyuga	136889031	0.18053536	55
meikeitt	140708031	0.23831886	64
eyeUoko	146009031	0.20628701	26
WHITE_TEE84	151994031	0.16027963	18
curtispartridge	1352031	0.8879649	63
Symin	1409031	0.9804746	50
nsnyder	1922031	0.38260844	89
Zifra	3005031	2.0499563	91
isikawa	3860031	0.6061747	81
jacky27	4145031	0.3782156	92
apon	4943031	0.31538308	81
RJs3Rs	5000031	1.9469578	80
peka_bc	14063031	0.42769983	49
Shonda337	14120031	0.14918143	41
jonstanis	14234031	0.42395544	43
asleveien	14291031	1.1360817	96
oxfam346	14348031	0.2377042	66
Crystal_Jasmine	14405031	0.3258423	90
karan_009	14462031	0.2356257	56
eitanben	14519031	0.24311274	39
PurpleHeather	14576031	0.55908746	67
sep332	14633031	0.08910022	28
mamtapandya007	14690031	0.6645744	61
fdion	14747031	0.13299993	33
cmeganf	14861031	0.3664234	81
pascul	14918031	0.15639515	66
CherryRQ	14975031	0.19858405	37
TheGarage	15089031	0.5064355	98
616NH	15260031	0.46507138	95
mrhandzi	15317031	0.14172521	18
niicoleftw	15374031	0.34029132	53
DavidAisthebest	15431031	0.1545844	81
Kelbelle5769	15659031	0.36726755	97
carriey123456	15716031	0.19984062	71
LowellThomasIII	15773031	0.6674444	56
artrix	15944031	0.33297908	76
robinhyatt	16058031	0.1584882	51
massivevector	16172031	1.6898429	92
bobman1983	16229031	0.9117358	81
MissChrista202	16286031	0.3553539	49
joyceleelatour	16343031	0.3754025	95
limorzane	16685031	0.15976404	81
picand	16742031	0.2298798	66
HailDarkLord	16856031	0.66079307	89
hockeypros	16913031	0.19471003	66
martianmama	16970031	2.2489486	70
Serendipity_UK	17084031	0.20600742	71
cherrrypie	17141031	0.5153291	67
dallasseo	17198031	0.34993976	70
abhishekbisoi	17312031	0.30194965	81
RBarzditis	17483031	0.17830348	78
k_renata_model	17540031	0.6638431	57
unraptured	17597031	2.0638828	92
talewright	17711031	0.3484522	67
sagar22	17768031	0.19544227	49
akulashaker	17825031	0.29051307	87
ralphaarons	17882031	0.18459903	71
nicolaslaporte	17939031	0.13328114	41
mgoode382	17996031	0.44558018	85
shiven20	18110031	0.64016765	96
kingshaggy	18167031	0.14447196	30
greglex	18224031	0.13349542	28
parasiteppp	18338031	0.290897	37
rclarke7	18395031	0.16740626	78
amitmiz	18452031	0.6758263	100
Blopez0320	18509031	0.4218247	89
TrevorPaetkau	18566031	1.4081744	48
chanaathene	18680031	0.18579079	66
psychicchic	18737031	0.8431498	43
mahrie	18794031	0.20484865	55
diego0o	18908031	0.22324124	85
njlee3	19079031	0.14764105	12
CSRware	19136031	0.80154645	59
keldonofr	19193031	0.14699095	15
souadsouad	19307031	0.26667726	87
Your_Mutter	19364031	0.14876144	22
Elleeeee	19535031	0.6860568	91
lulu911	19649031	0.31007227	48
Mickk80	19706031	0.13715017	37
